,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,B,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO
,OBJID_A,RA,DEC,NH,ENERGY_SLOPE,ENERGY_SLOPE_ERROR,EXPOSURE_TIME,nufnu_3keV(erg.s-1.cm-2),nufnu_error_3keV(erg.s-1.cm-2),nufnu_0.5keV(erg.s-1.cm-2),nufnu_error_0.5keV(erg.s-1.cm-2),upper_limit_0.5keV(erg.s-1.cm-2),nufnu_1.5keV(erg.s-1.cm-2),nufnu_error_1.5keV(erg.s-1.cm-2),upper_limit_1.5keV(erg.s-1.cm-2),nufnu_4.5keV(erg.s-1.cm-2),nufnu_error_4.5keV(erg.s-1.cm-2),upper_limit_4.5keV(erg.s-1.cm-2),pos_err,OBJID_B,ALPHA_J2000,DELTA_J2000,MAG_AUTO,Reliability,LR,duplicates,duplicates_LR,duplicates_R
296,1315.0,16.43697499999999,-0.3762202777777778,3.62e+20,0.8,-999/-999,7716.5,5.03635e-14,9.908499999999999e-15,1.85291e-14,8.16978e-15,-999.0,1.0205e-13,2.2197900000000002e-14,-999.0,9.5977e-14,-3.77272e-11,2.540510000000001e-13,5.0,8627107.0,16.436363560929625,-0.3772541737314023,21.12200164794922,0.6682119316689132,0.011749456392772507,8627254;8627023;8627314,0.0024953426848514687;0.0017503753641707623;0.0015882535634898869,0.14191445968906083;0.09954687809707494;0.09032673054495083
297,1316.0,16.270645833333333,-0.5179916666666667,3.68e+20,0.8,-999/-999,5928.9,6.62346e-14,1.14882e-14,2.4421700000000002e-14,9.62953e-15,-999.0,6.69469e-14,1.87466e-14,-999.0,1.00736e-13,2.82082e-14,-999.0,5.0,8607924.0,16.26960758987023,-0.5176622763236376,20.513540267944336,0.6916921991411312,0.015983881277783978,8607342,0.00712449163379582,0.30830780085886866
298,1317.0,16.584404166666673,-0.4977122222222222,3.71e+20,0.8,-999/-999,9975.1,6.512160000000001e-14,1.12156e-14,3.43639e-14,1.06997e-14,-999.0,5.875509999999998e-14,1.62957e-14,-999.0,8.83832e-14,2.45131e-14,-999.0,5.0,8807213.0,16.584592280191227,-0.4974702958497666,20.689285278320312,0.4895104533086305,0.01823105695208445,8807172;8807450,0.003662002253448607;0.015350388465215628,0.09832608102833547;0.41216346566303397
299,1330.0,-18.894187500000047,-0.04257138888888889,5.23e+20,0.8,-999/-999,34642.5,7.15032e-15,2.52977e-15,7.037909999999998e-15,3.46477e-15,-999.0,4.386290000000001e-15,3.2395000000000003e-15,-999.0,6.49597e-15,4.79761e-15,-999.0,5.0,1649108.0,-18.894520345403638,-0.04124494390607986,22.55204963684082,1.0,0.006207822191766943,,,
300,1339.0,-18.80895416666669,-0.031057777777777774,5.28e+20,0.8,-999/-999,35667.5,9.658629999999999e-15,2.83157e-15,6.9276899999999996e-15,3.39184e-15,-999.0,8.61342e-15,4.21718e-15,-999.0,9.55806e-15,5.50657e-15,-999.0,5.0,1650672.0,-18.8105753080211,-0.031979505900952415,17.43606185913086,0.4995833549621832,0.0328527675685016,1650514;1650409;1650457;1650503,0.01245647710229508;0.005464793510971186;0.009369860024711525;0.005616434363024344,0.18942235562950535;0.08310167083165691;0.14248498537941984;0.08540763319723475
301,1341.0,-18.843987500000022,0.0035925,5.26e+20,0.8,-999/-999,34833.8,1.14058e-14,3.12774e-15,1.02167e-14,4.24988e-15,-999.0,7.62851e-15,3.9677e-15,-999.0,1.1294e-14,5.8741700000000005e-15,-999.0,5.0,1654474.0,-18.843042015038293,0.003564320355404765,23.12786102294922,0.6045479500954429,0.0064664168725930464,1654326,0.00422986763481809,0.3954520499045571
302,1345.0,-18.89325833333339,0.030284166666666668,5.24e+20,0.8,-999/-999,29189.7,2.00203e-14,3.8701e-15,1.39096e-14,4.5017099999999995e-15,-999.0,1.44464e-14,5.17953e-15,-999.0,2.56702e-14,8.30792e-15,-999.0,5.0,1657406.0,-18.892656586385613,0.030567602681491963,21.17514991760254,0.5412196647582953,0.013721497031577337,1657240;1657321,0.005924697659914663;0.005706721924546438,0.2336889971927986;0.22509133804890616
303,1349.0,38.83909583333332,0.8225636111111111,2.22e+20,0.8,-999/-999,5684.0,3.5211500000000003e-14,1.1062600000000001e-14,3.0491300000000004e-14,-1.91406e-11,1.34092e-13,6.12824e-14,2.3832800000000002e-14,-999.0,4.681140000000001e-14,2.54836e-14,-999.0,5.0,14799716.0,38.840222553873076,0.8240499640335617,21.24793815612793,0.5779735784268978,0.009235819811107849,14799569;14799461,0.003652580148219961;0.0030912575126374004,0.22857687373012;0.1934495478429821
304,1363.0,31.62102916666666,-0.3686155555555555,2.46e+20,0.8,-999/-999,23601.4,9.81473e-15,3.12961e-15,3.81706e-15,2.66456e-15,-999.0,8.49598e-15,4.612e-15,-999.0,1.7265e-14,8.368600000000003e-15,-999.0,5.0,11954285.0,31.62133210513739,-0.36804152307685706,21.53889274597168,0.5976110646056421,0.01008088894540978,11954026;11954075,0.0029248515517968617;0.003862904583958421,0.1733898328955091;0.2289991024988489
305,1364.0,31.44650000000001,-0.3926563888888889,2.46e+20,0.8,-999/-999,19552.3,1.05454e-14,3.26568e-15,4.10043e-15,-5.7101199999999995e-12,1.74232e-14,7.82803e-15,4.56606e-15,-999.0,2.982320000000001e-14,1.09373e-14,-999.0,5.0,11951546.0,31.447060767869612,-0.3925950693757285,21.84889411926269,1.0,0.009997779848155319,,,
306,1372.0,31.71077916666667,-0.2988775,2.45e+20,0.8,-999/-999,16886.5,1.42957e-14,4.0806e-15,8.3398e-15,4.099710000000001e-15,-999.0,1.65094e-14,-1.05905e-11,4.07789e-14,3.77496e-14,1.34035e-14,-999.0,5.0,11962072.0,31.70953073607964,-0.29895718824975265,22.58903694152832,1.0,0.006511983183959002,,,
307,1395.0,43.37407500000001,-0.2344833333333333,5.54e+20,0.8,-999/-999,33818.6,9.08018e-15,2.70288e-15,5.56865e-15,3.0448e-15,-999.0,1.0231e-14,4.30353e-15,-999.0,7.55431e-15,4.6586700000000004e-15,-999.0,5.0,14467048.0,43.37332640929088,-0.2348541506934112,16.085615158081055,1.0,0.6479083014379264,,,
308,1396.0,43.31661666666668,-0.24085277777777775,5.45e+20,0.8,-999/-999,33278.2,7.96477e-15,2.54609e-15,5.75307e-15,3.12938e-15,-999.0,7.08192e-15,3.85221e-15,-999.0,7.850780000000003e-15,4.81814e-15,-999.0,5.0,14466025.0,43.31674909009985,-0.24139946337005905,22.65763664245605,1.0,0.007667105813912542,,,
309,1397.0,43.30339999999998,-0.2741886111111111,5.44e+20,0.8,-999/-999,33398.8,7.94863e-15,2.54524e-15,9.4707e-15,3.79007e-15,-999.0,3.888300000000001e-15,2.73865e-15,-999.0,5.74606e-15,4.04713e-15,-999.0,5.0,14463532.0,43.30408394892359,-0.2733616915013625,22.08024787902832,0.6770565928298433,0.007866005605863091,14463523,0.0037519384318518796,0.3229434071701566
310,1398.0,43.39192083333333,-0.2964222222222222,5.53e+20,0.8,-999/-999,31469.2,2.19926e-14,3.753e-15,7.976139999999999e-15,3.1952400000000002e-15,-999.0,2.4417599999999998e-14,6.2491700000000005e-15,-999.0,2.88368e-14,7.992489999999997e-15,-999.0,5.0,14461430.0,43.391824903138286,-0.29611703127594624,23.245872497558594,0.619027822478112,0.007304112763737219,14461394,0.004495215955442413,0.3809721775218879
311,1401.0,43.40764583333333,-0.20189277777777775,5.55e+20,1.157,+0.27/-0.20,34151.4,3.10177e-14,3.870300000000001e-15,4.01994e-14,7.38124e-15,-999.0,3.47733e-14,7.15085e-15,-999.0,2.86415e-14,7.684899999999998e-15,-999.0,5.0,14469326.0,43.40834121759031,-0.20173338521943165,19.683603286743164,0.662796665741366,0.02501406798377148,14469126,0.01272611581119706,0.3372033342586341
312,1402.0,43.32619166666666,-0.3367563888888889,5.44e+20,0.8,-999/-999,34458.2,1.18833e-14,2.84468e-15,3.1450099999999998e-15,2.11798e-15,-999.0,1.16173e-14,4.34962e-15,-999.0,2.003e-14,7.06624e-15,-999.0,5.0,14457903.0,43.325068119038505,-0.33721116048008737,17.8778018951416,0.7674620654380923,0.024594907262200833,14457648,0.0074521584753887635,0.23253793456190766
313,1403.0,43.25646666666666,-0.2706969444444444,5.44e+20,0.8,-999/-999,35067.7,1.52565e-14,3.14412e-15,1.27554e-14,3.9892299999999995e-15,-999.0,1.37482e-14,4.69745e-15,-999.0,1.16111e-14,5.049710000000001e-15,-999.0,5.0,14463771.0,43.256937354829894,-0.2705827818160437,20.97024726867676,0.6227562721331121,0.014867913819199134,14463634,0.009006456435270442,0.3772437278668878
314,1406.0,43.45450833333331,-0.2668305555555556,5.55e+20,0.8,-999/-999,34658.0,9.96126e-15,2.7036e-15,5.67742e-15,2.95735e-15,-999.0,8.68132e-15,4.04371e-15,-999.0,1.2814400000000001e-14,5.96888e-15,-999.0,5.0,14464131.0,43.45472044028525,-0.2662243363028926,21.684043884277344,0.47228055179502143,0.009671737293065683,14464025;14464076,0.004778622709742921;0.00602843645896778,0.2333448998656834;0.29437454833929527
315,1407.0,43.42420833333333,-0.17432277777777774,5.55e+20,0.8,-999/-999,34228.1,6.63584e-15,2.4032e-15,8.826220000000002e-15,3.87982e-15,-999.0,5.40017e-15,3.35192e-15,-999.0,8.539350000000001e-15,-8.647580000000001e-12,2.63324e-14,5.0,14471824.0,43.42431981883339,-0.17251212975297694,21.4755973815918,0.6097745538580889,0.008210774543258659,14471497,0.005254488136708025,0.3902254461419111
316,1408.0,43.23498749999999,-0.31732666666666665,5.43e+20,0.8,-999/-999,31039.4,2.46523e-14,4.04136e-15,6.6687700000000005e-15,2.91644e-15,-999.0,3.56242e-14,7.63664e-15,-999.0,2.4298599999999998e-14,7.63422e-15,-999.0,5.0,14459835.0,43.234781982336905,-0.3176713975957192,20.34092712402344,0.7037394562665764,0.024892244914699574,14459278;14459440,0.003502458805005422;0.006976689333564981,0.09901953252818325;0.19724101120524024
317,1409.0,43.22468333333333,-0.31853944444444443,5.43e+20,0.736,+0.23/-0.18,27520.8,4.77371e-14,5.81011e-15,4.82592e-14,7.99055e-15,-999.0,1.59773e-14,5.02647e-15,-999.0,5.2565199999999984e-14,1.1273399999999999e-14,-999.0,5.0,14459430.0,43.22488334543229,-0.3184608393403926,20.415061950683594,0.8454600348126312,0.02305733749659087,14459258,0.004214605052060505,0.1545399651873688
318,1410.0,43.212950000000006,-0.2013602777777778,5.44e+20,0.8,-999/-999,32937.8,7.36173e-15,2.3955200000000003e-15,8.76917e-15,3.73656e-15,-999.0,1.80026e-15,1.8830100000000002e-15,-999.0,7.98064e-15,4.94691e-15,-999.0,5.0,14469065.0,43.21190485129009,-0.20237501102871586,23.93684005737305,0.559242697664167,0.004180142375422494,14469295,0.0032945057386825683,0.4407573023358329
319,1411.0,43.21235833333333,-0.18903916666666665,5.44e+20,0.8,-999/-999,32436.3,7.34227e-15,2.54524e-15,2.91523e-15,2.26542e-15,-999.0,3.590639999999999e-15,2.79028e-15,-999.0,1.59234e-14,7.29349e-15,-999.0,5.0,14470470.0,43.212773253525114,-0.1874614415940664,22.33601188659668,0.35814623738979967,0.005564203924085256,14470291;14470240;14470310,0.004601298616587177;0.0020692284639797095;0.0033013917943409397,0.2961677553736505;0.13318821502323727;0.21249779221331253
320,1412.0,43.48665,-0.18995583333333327,5.56e+20,-0.052000000000000005,+0.27/-0.20,31138.9,5.15596e-14,7.28841e-15,3.83264e-15,1.90216e-15,-999.0,3.14496e-14,7.20397e-15,-999.0,7.85245e-14,1.47894e-14,-999.0,5.0,14470471.0,43.486716068040174,-0.1899532347889485,19.304569244384766,0.9033746185287276,0.024612670894393406,14470183,0.002632583056263961,0.09662538147127246
321,1414.0,43.45840833333333,-0.1306025,5.56e+20,0.8,-999/-999,33221.8,1.04289e-14,3.005e-15,2.31213e-15,1.9916399999999998e-15,-999.0,1.4137999999999999e-14,5.49975e-15,-999.0,1.25224e-14,6.18546e-15,-999.0,5.0,14475001.0,43.45772771470399,-0.13120182149177753,22.80330467224121,1.0,0.006459498265667994,,,
322,1415.0,43.29190416666666,-0.09626861111111112,5.54e+20,0.8,-999/-999,24006.9,1.68329e-14,3.754e-15,6.71532e-15,3.2873000000000004e-15,-999.0,8.22217e-15,4.02494e-15,-999.0,3.64025e-14,1.05576e-14,-999.0,5.0,14477966.0,43.292925842551604,-0.09666152547595587,19.99910545349121,1.0,0.020720681103984118,,,
323,1416.0,43.49364583333332,-0.15317750000000002,5.57e+20,0.8,-999/-999,24850.1,1.34915e-14,3.45667e-15,1.7956200000000003e-14,5.56537e-15,-999.0,1.09717e-14,4.89544e-15,-999.0,2.9142e-14,-1.24361e-11,5.3483800000000007e-14,5.0,14473338.0,43.49554701005542,-0.15293965829251138,21.744489669799805,1.0,0.0062659133300090215,,,
324,1417.0,43.4327375,-0.08357555555555556,5.56e+20,0.8,-999/-999,30797.0,1.48252e-14,3.606000000000001e-15,1.88221e-14,5.75635e-15,-999.0,6.5777e-15,3.7728299999999994e-15,-999.0,9.708410000000001e-15,5.56854e-15,-999.0,5.0,14478529.0,43.431922268984586,-0.08495198124206761,24.03661918640137,1.0,0.003546062284743372,,,
325,1418.0,43.40519166666667,-0.07236416666666666,5.56e+20,0.8,-999/-999,34146.5,9.68962e-15,3.005e-15,8.59255e-15,4.06842e-15,-999.0,7.87931e-15,4.19081e-15,-999.0,7.75482e-15,5.02521e-15,-999.0,5.0,14479542.0,43.405973654810325,-0.07228234952230951,21.65723991394043,1.0,0.009474541667031476,,,
326,1423.0,-18.124591666666674,0.0016541666666666664,6.03e+20,1.015,+0.13/-0.11,21855.3,1.44851e-13,9.85292e-15,1.2296e-13,1.45029e-14,-999.0,1.72079e-13,1.7968400000000002e-14,-999.0,1.4230799999999996e-13,1.96304e-14,-999.0,5.0,1460669.0,-18.12420597622662,0.0018313441729870296,18.79819869995117,0.8815811105418296,0.030903490514610932,1460321,0.004151129128517875,0.11841888945817028
327,1424.0,-18.160216666666717,0.08486194444444442,6.07e+20,0.8,-999/-999,22426.3,1.24132e-14,3.65856e-15,1.26466e-14,5.3991000000000005e-15,-999.0,1.2611700000000001e-14,-8.8455e-12,1.98489e-14,2.20481e-14,9.41283e-15,-999.0,5.0,1467577.0,-18.160001102298228,0.08336185937283025,21.72062873840332,0.4362178975016238,0.007513089623279721,1467705;1467562,0.005294983376472735;0.004415176358675698,0.30743231235177165;0.25634979014660453
328,1425.0,-18.237608333333355,0.0067305555555555565,5.92e+20,0.8,-999/-999,22579.3,3.18628e-14,5.616600000000001e-15,1.38256e-14,5.263369999999999e-15,-999.0,4.13879e-14,9.96403e-15,-999.0,2.841040000000001e-14,9.8654e-15,-999.0,5.0,1461198.0,-18.23749931514521,0.007404340277167762,19.03655242919922,0.8459357561568975,0.03911520689654122,1460746;1461020,0.0031287058084758014;0.0039950677516578,0.06766381476354887;0.08640042907955364
329,1426.0,-18.20767083333334,-0.059925555555555565,5.9e+20,0.8,-999/-999,22580.5,1.31077e-14,3.79275e-15,1.3259799999999998e-14,5.43715e-15,-999.0,1.13568e-14,5.36734e-15,-999.0,6.68149e-15,5.07609e-15,-999.0,5.0,1647104.0,-18.2085658195997,-0.06020469222602658,19.57134437561035,0.5432760086182965,0.029500042490917255,1647089;1646853;1647048,0.014659218037940047;0.005820407124254958;0.0043206180634319845,0.26996576250930604;0.10718925411623742;0.07956897475616
330,1427.0,-18.08632083333333,-0.07058944444444444,6.01e+20,0.8,-999/-999,21981.4,1.60104e-14,4.2613199999999996e-15,1.77393e-14,6.44727e-15,-999.0,1.0568000000000001e-14,5.5217799999999996e-15,-999.0,1.0354200000000001e-14,6.34685e-15,-999.0,5.0,1645749.0,-18.086490980940713,-0.07117140953324139,21.342145919799805,0.23752946135080635,0.013683035301647732,1645590;1645694;1645768;1645781;1645859;1645894;1645898,0.0037363858947221146;0.002883579928340119;0.005131686659513186;0.008211648908166662;0.012619391518378147;0.005399270912499926;0.005940635242396378,0.06486146599835346;0.050057254990648475;0.08908306828006947;0.14254940508147934;0.21906522959670613;0.09372817384887877;0.10312594085305798
331,1428.0,-18.11547500000006,0.12472527777777777,6.15e+20,0.8,-999/-999,17594.6,1.7539099999999995e-14,4.4306199999999994e-15,7.97481e-15,4.34819e-15,-999.0,9.42619e-15,5.13954e-15,-999.0,3.456330000000001e-14,1.1624e-14,-999.0,5.0,1470836.0,-18.115307138511586,0.12317221311288877,21.49111557006836,1.0,0.008688659038402092,,,
332,1430.0,-18.036008333333317,-0.03583,6.1e+20,0.8,-999/-999,22894.7,1.13375e-14,3.66168e-15,1.1571e-14,5.41662e-15,-999.0,2.74204e-15,2.8782e-15,-999.0,1.61024e-14,8.44927e-15,-999.0,5.0,1457158.0,-18.03574523562571,-0.035752946447970564,22.22228240966797,0.580439957800512,0.008052717939678149,1457210,0.0058207548139769996,0.4195600421994879
333,1434.0,-17.997962500000032,0.06565138888888887,6.24e+20,0.8,-999/-999,16181.3,3.47849e-14,6.27997e-15,4.3909100000000003e-14,1.00453e-14,-999.0,2.5828300000000002e-14,8.46777e-15,-999.0,9.4642e-15,6.2083399999999994e-15,-999.0,5.0,1466067.0,-17.998606099766906,0.06565299309444128,20.27230453491211,0.8424822850768071,0.026377292339677127,1465877;1466119,0.002882089696967405;0.002049635146158753,0.09205302357911173;0.06546469134408124
334,1436.0,-18.001849999999987,-0.037685277777777776,6.13e+20,0.8,-999/-999,18724.7,1.19137e-14,3.9702e-15,4.05522e-15,3.24418e-15,-999.0,1.43998e-14,6.718170000000001e-15,-999.0,1.40881e-14,8.09752e-15,-999.0,5.0,1457351.0,-18.003222636639464,-0.03661518510218738,19.07408905029297,0.3954389895697992,0.028598840767003288,1457025;1456951;1457023;1457027;1457080;1457118,0.006711666318330734;0.007958762740155442;0.004858180069019503;0.006327295537771285;0.0033813605869876333;0.014485646567941995,0.09280287158745781;0.11004659670765432;0.06717453456567192;0.08748813892668675;0.04675440605383819;0.20029446258889175
335,1437.0,-18.136537499999974,-0.15747388888888889,5.88e+20,0.8,-999/-999,17890.6,3.29189e-14,6.36846e-15,1.10924e-14,-1.28645e-11,2.7396899999999998e-14,2.49642e-14,8.70783e-15,-999.0,8.07814e-14,1.88959e-14,-999.0,5.0,1636404.0,-18.13553689135705,-0.15622081017788808,21.751523971557614,0.31806383037756514,0.007222310336878351,1636179;1636205;1636215,0.004363722411503179;0.003995361357515342;0.007125715747823173,0.19217427667432904;0.17595199843809242;0.31380989451001334
336,1438.0,-18.03006250000004,-0.11378472222222225,6.02e+20,0.8,-999/-999,21060.4,2.2727900000000004e-14,5.1758200000000006e-15,8.405100000000001e-15,4.54154e-15,-999.0,3.00192e-14,9.094599999999999e-15,-999.0,2.20519e-14,9.38506e-15,-999.0,5.0,1641195.0,-18.029600411017952,-0.11333064636912354,20.907638549804688,0.7036990413317104,0.016337278003572573,1641085;1641280,0.003735829060911079;0.0031431786542736244,0.16091415768082007;0.1353868009874696
337,1440.0,-17.942208333333387,0.05251416666666667,6.28e+20,0.8,-999/-999,10482.5,6.32374e-14,9.353740000000001e-15,3.898780000000001e-14,1.09588e-14,-999.0,6.09767e-14,1.48873e-14,-999.0,6.70169e-14,1.88373e-14,-999.0,5.0,1464923.0,-17.94254067560422,0.05259645676351421,20.68426513671875,0.8266436650739375,0.01831179330667912,1464879,0.003840185932212474,0.1733563349260625
338,1444.0,2.661741666666672,-0.8614236111111111,3.33e+20,0.8,-999/-999,2418.2,7.40677e-14,2.5236000000000002e-14,2.68974e-14,2.07054e-14,-999.0,1.1319800000000001e-13,4.97783e-14,-999.0,5.69459e-14,4.38364e-14,-999.0,5.0,11683812.0,2.661968188235054,-0.862166118920702,19.54030418395996,0.6615350272269798,0.02947923253593161,11683554;11683602;11683890;11683944,0.0030084891240330478;0.005425844655205663;0.0034299335810431117;0.003218362019855559,0.06751264410134955;0.12175982829050297;0.0769701586415598;0.07222234173960804
339,1445.0,-38.05291250000005,0.8248077777777778,3.83e+20,0.8,-999/-999,16163.2,4.11313e-14,7.126000000000003e-15,3.66569e-14,9.21713e-15,-999.0,3.3159600000000003e-14,1.0068899999999999e-14,-999.0,3.11503e-14,1.2266899999999999e-14,-999.0,5.0,4979262.0,-38.05380132972999,0.8265008280989814,23.253631591796875,1.0,0.0045892583252134566,,,
340,1446.0,-38.104683333333355,0.7201025,3.84e+20,0.8,-999/-999,16099.9,2.10291e-14,5.41766e-15,1.0650700000000001e-14,5.1956699999999995e-15,-999.0,1.44566e-14,7.05227e-15,-999.0,3.61916e-14,1.36703e-14,-999.0,5.0,4962557.0,-38.1049761534676,0.7191347553647357,19.165252685546875,1.0,0.030592882703041935,,,
341,1447.0,-38.14993750000002,0.7888463888888889,3.85e+20,0.8,-999/-999,16918.9,1.79831e-14,4.99135e-15,3.3401400000000003e-15,2.9189800000000003e-15,-999.0,9.065139999999999e-15,5.59071e-15,-999.0,4.76609e-14,1.5743e-14,-999.0,5.0,4972918.0,-38.15099561047219,0.7872903885093493,20.420225143432614,0.5572616260725637,0.014517213557681763,4972950;4973061,0.004654772130889148;0.00687899804773145,0.1786793227467517;0.26405905118068473
342,1448.0,-38.01976250000007,0.6929980555555556,3.81e+20,0.8,-999/-999,15658.8,1.26791e-14,4.41533e-15,7.835550000000002e-15,4.67703e-15,-999.0,1.4207200000000001e-14,7.354980000000003e-15,-999.0,1.06747e-14,7.76585e-15,-999.0,5.0,4959072.0,-38.0183747751414,0.6930905502297062,20.676998138427734,0.4282978895518688,0.014618960784154911,4958836;4958670;4958726;4958734;4958938;4958991,0.005394615174850566;0.0013427164169107402;0.003013675212679933;0.0045352485605120625;0.0018558364987553717;0.003371641303654223,0.15804832699443813;0.03933813190420713;0.08829291988966848;0.1328710990979483;0.054371228400295867;0.09878040416157349
343,1449.0,-38.15161666666671,0.7411763888888888,3.85e+20,0.8,-999/-999,16748.0,1.78833e-14,5.1339599999999995e-15,1.32811e-14,6.0684e-15,-999.0,9.00765e-15,5.6446e-15,-999.0,2.7066000000000002e-14,1.23645e-14,-999.0,5.0,4965412.0,-38.15117741666091,0.7411096750588256,20.95989227294922,0.460577804301571,0.015254047974770292,4965107;4965279;4965561,0.006585193680839446;0.005299034838796748;0.005981096241980195,0.19883207732387415;0.1599980434706407;0.18059207490391413
344,1452.0,-38.14124166666676,0.8979702777777777,3.86e+20,0.8,-999/-999,16662.6,2.7262299999999998e-14,6.13438e-15,7.997159999999998e-15,4.58836e-15,-999.0,4.33723e-14,1.2239100000000001e-14,-999.0,2.17125e-14,1.05513e-14,-999.0,5.0,4992459.0,-38.14031539154996,0.8975022764916927,20.22580909729004,0.8636503651829798,0.027014890309723583,4992378,0.004265001876740083,0.13634963481702017
345,1453.0,-37.95471666666674,0.9085852777777778,3.8e+20,0.8,-999/-999,16824.4,1.84952e-14,5.26806e-15,6.85586e-15,4.35946e-15,-999.0,2.33265e-14,9.49075e-15,-999.0,2.10306e-14,1.1052200000000001e-14,-999.0,5.0,4994151.0,-37.954038812944304,0.9076646009417764,20.235774993896484,0.7767472417695576,0.02564418134506703,4994050;4994185,0.0029388564502154826;0.004431796330996945,0.08901624157718194;0.13423651665326047
346,1455.0,-38.087833333333386,0.6388966666666667,3.83e+20,0.8,-999/-999,12140.0,2.26322e-14,6.27088e-15,4.66543e-15,3.87992e-15,-999.0,4.43637e-14,1.3909000000000001e-14,-999.0,9.519960000000001e-15,7.917109999999997e-15,-999.0,5.0,4952330.0,-38.087361254480406,0.6387647886576383,21.54566192626953,0.5922858796541216,0.010237264917810253,4952043;4952401,0.0041799036142148305;0.0028671620074578585,0.24183196477680136;0.16588215556907704
347,1456.0,-38.027083333333394,0.6176372222222223,3.81e+20,0.8,-999/-999,12792.2,3.88976e-14,7.83365e-15,1.6027600000000005e-14,6.77919e-15,-999.0,5.45159e-14,1.4749500000000002e-14,-999.0,3.27526e-14,1.3853299999999998e-14,-999.0,5.0,4948178.0,-38.027246427127686,0.6162860390190578,26.029640197753906,0.4510981450892624,0.0073088334608347,4948529;4948385,0.006962636903210131;0.0019308429028129688,0.4297310383111999;0.1191708165995378
