,ID,RA,DEC,countrates_0.3-10keV(ph.s-1),countrates_error_0.3-10keV(ph.s-1),exposure_time(s),countrates_0.3-1keV(ph.s-1),countrates_error_0.3-1keV(ph.s-1),upper_limit_0.3-1keV(ph.s-1),countrates_1-2keV(ph.s-1),countrates_error_1-2keV(ph.s-1),upper_limit_1-2keV(ph.s-1),countrates_2-10keV(ph.s-1),countrates_error_2-10keV(ph.s-1),upper_limit_2-10keV(ph.s-1)
1023,1324,341.1486708333333,-0.15954388888888887,0.0005175,0.00016999999999999999,35114.0,0.00014110000000000001,8.5e-05,-999.0,0.0002352,0.0001105,-999.0,0.00014110000000000001,8.5e-05,-999.0
1024,1325,341.1617708333333,-0.14641305555555556,0.0009566,0.00021,33965.4,0.0002609,0.00010859999999999998,-999.0,0.0003043,0.0001159,-999.0,0.00039119999999999997,0.00013759999999999998,-999.0
1025,1326,341.02068749999995,-0.1591775,0.00044400000000000006,0.00016,35359.9,6.831e-05,6.4e-05,-999.0,0.00017080000000000003,9.905e-05,-999.0,0.0002049,0.00010669999999999999,-999.0
1026,1327,341.0184833333333,-0.1699611111111111,0.0005537999999999999,0.00016999999999999999,35895.8,0.0001846,9.917e-05,-999.0,0.000213,-0.1698,0.7344,0.0003692,0.00014169999999999997,-999.0
1027,1328,341.1336416666666,-0.06525583333333333,0.0005782,0.00018,35074.5,0.0003113,0.000132,-999.0,0.00022230000000000004,0.00010800000000000001,-999.0,4.447e-05,4.92e-05,-999.0
1028,1329,341.19359166666663,-0.15679888888888888,0.001216,0.00023999999999999998,33770.8,0.00046789999999999993,0.000152,-999.0,0.00046789999999999993,0.000152,-999.0,0.00028080000000000005,0.00011999999999999999,-999.0
1029,1330,341.10581249999996,-0.04257138888888889,0.00048049999999999997,0.00016999999999999999,34642.5,0.0002403,0.0001183,-999.0,0.00012009999999999998,8.87e-05,-999.0,0.00012009999999999998,8.87e-05,-999.0
1030,1331,341.2007333333333,-0.10525305555555556,0.025240000000000002,0.00093,35421.2,0.01116,0.0006002999999999999,-999.0,0.01004,0.0005748999999999999,-999.0,0.00404,0.0003635,-999.0
1031,1332,340.99491249999994,-0.18078805555555555,0.001263,0.00023999999999999998,35692.2,0.0003987,0.00013330000000000001,-999.0,0.0003987,0.00013330000000000001,-999.0,0.0004651,0.0001467,-999.0
1032,1333,341.1151208333333,-0.27142666666666665,0.0005314,0.00016999999999999999,34403.4,0.0002043,0.0001042,-999.0,0.0002043,0.0001042,-999.0,0.0001226,8.226e-05,-999.0
1033,1334,340.9841166666666,-0.13798888888888888,0.001668,0.00028,35951.1,0.00011909999999999998,7.163e-05,-999.0,0.0009533999999999999,0.0002084,-999.0,0.0005957000000000001,0.0001693,-999.0
1034,1335,340.97993749999995,-0.19755916666666665,0.0005285,0.00016999999999999999,36312.1,0.00019219999999999998,0.00010070000000000001,-999.0,9.611e-05,6.926e-05,-999.0,0.00024019999999999996,0.0001133,-999.0
1035,1336,341.00765416666667,-0.05694444444444445,0.0009532,0.00022,34085.4,0.00041719999999999995,0.0001467,-999.0,0.0002384,0.00011,-999.0,0.000298,0.0001222,-999.0
1036,1337,341.0971583333333,-0.28522444444444445,0.0008273,0.00021,34660.2,0.00022559999999999998,0.0001125,-999.0,0.0003008,0.00012749999999999998,-999.0,0.0003008,0.00012749999999999998,-999.0
