RA;DEC;NH;ENERGY_SLOPE;ENERGY_SLOPE_ERROR;nufnu_5keV(erg.s-1.cm-2);nufnu_error_5keV(erg.s-1.cm-2);nufnu_0.5keV(erg.s-1.cm-2);nufnu_error_0.5keV(erg.s-1.cm-2);upper_limit_0.5keV(erg.s-1.cm-2);nufnu_1.5keV(erg.s-1.cm-2);nufnu_error_1.5keV(erg.s-1.cm-2);upper_limit_1.5keV(erg.s-1.cm-2);nufnu_4.5keV(erg.s-1.cm-2);nufnu_error_4.5keV(erg.s-1.cm-2);upper_limit_4.5keV(erg.s-1.cm-2)
02:31:06.640;-01:41:23.036;2.53E+20;0.8;-999/-999;9.19926e-15;2.87052e-15;6.47925e-15;2.98103e-15;-9.990E+02;7.17657e-15;3.94022e-15;-9.990E+02;7.28699e-15;4.93986e-15;-9.990E+02
02:31:02.852;-01:40:47.009;2.53E+20;0.8;-999/-999;1.28282e-14;3.32376e-15;8.13138e-15;3.27554e-15;-9.990E+02;1.00132e-14;4.41771e-15;-9.990E+02;1.21988e-14;6.08595e-15;-9.990E+02
02:31:45.837;-01:26:41.192;2.60E+20;0.8;-999/-999;1.18919e-14;3.3319e-15;7.87493e-15;3.3705e-15;-9.990E+02;6.94548e-15;4.01082e-15;-9.990E+02;1.40962e-14;6.82457e-15;-9.990E+02
02:31:59.432;-01:30:37.352;2.60E+20;0.8;-999/-999;1.03819e-14;3.18045e-15;6.60137e-15;3.09845e-15;-9.990E+02;7.27824e-15;4.07808e-15;-9.990E+02;1.10744e-14;6.20513e-15;-9.990E+02
02:31:58.489;-01:30:14.723;2.60E+20;0.8;-999/-999;1.0338e-14;3.029e-15;7.30436e-15;3.15383e-15;-9.990E+02;1.34237e-14;5.37018e-15;-9.990E+02;1.1026e-14;-1.0762e-11;3.95308e-11
02:30:41.764;-01:36:09.679;2.53E+20;-0.010;+0.32/-0.23;7.12905e-14;1.22786e-14;3.28968e-15;1.9434e-15;-9.990E+02;2.80148e-14;7.78958e-15;-9.990E+02;6.3832e-14;1.51537e-14;-9.990E+02
02:31:46.053;-01:25:36.513;2.60E+20;0.8;-999/-999;8.86588e-15;3.029e-15;3.52217e-15;2.32974e-15;-9.990E+02;7.77384e-15;4.34004e-15;-9.990E+02;1.18285e-14;6.60373e-15;-9.990E+02
02:31:24.238;-01:43:45.892;2.53E+20;0.8;-999/-999;9.69631e-15;3.17268e-15;5.58853e-15;3.04807e-15;-9.990E+02;1.0321e-14;4.9518e-15;-9.990E+02;6.28523e-15;4.79821e-15;-9.990E+02
02:31:31.293;-01:43:59.562;2.54E+20;0.8;-999/-999;1.10468e-14;3.32508e-15;7.0017e-15;3.36906e-15;-9.990E+02;1.03366e-14;4.97372e-15;-9.990E+02;7.8688e-15;5.26633e-15;-9.990E+02
02:31:38.667;-01:45:35.304;2.54E+20;0.798;+0.43/-0.28;2.73396e-14;5.4558e-15;1.17873e-14;4.484e-15;-9.990E+02;2.90195e-14;8.66127e-15;-9.990E+02;2.65178e-14;1.00876e-14;-9.990E+02
02:32:01.592;-01:43:07.559;2.55E+20;0.055;+0.18/-0.15;2.37275e-13;2.52943e-14;9.71023e-15;3.91308e-15;-9.990E+02;1.07816e-13;1.74353e-14;-9.990E+02;2.13336e-13;3.18488e-14;-9.990E+02
02:31:01.909;-01:46:56.321;2.48E+20;0.650;+0.16/-0.13;1.9022e-13;1.65249e-14;8.98795e-14;1.27011e-14;-9.990E+02;1.15823e-13;1.80336e-14;-9.990E+02;1.81175e-13;2.82089e-14;-9.990E+02
02:31:44.719;-01:10:28.797;2.56E+20;-0.114;+0.47/-0.29;8.74527e-14;1.99033e-14;2.2974e-15;2.24745e-15;-9.990E+02;3.14779e-14;1.15476e-14;-9.990E+02;7.74876e-14;2.36933e-14;-9.990E+02
02:31:40.983;-01:10:02.886;2.55E+20;0.220;+0.22/-0.18;1.83858e-13;2.36984e-14;3.05327e-14;8.05372e-15;-9.990E+02;7.13996e-14;1.6195e-14;-9.990E+02;1.68349e-13;3.23494e-14;-9.990E+02
02:31:50.534;-01:08:24.109;2.56E+20;0.8;-999/-999;2.63914e-14;6.95704e-15;1.14264e-14;5.7912e-15;-9.990E+02;5.61528e-15;4.80147e-15;-9.990E+02;5.98385e-14;1.94973e-14;-9.990E+02
02:32:08.902;-01:11:42.366;2.60E+20;0.8;-999/-999;2.15665e-14;6.20945e-15;3.21401e-14;9.55778e-15;-9.990E+02;4.5843e-15;-1.44998e-11;1.46167e-11;4.79551e-15;5.60724e-15;-9.990E+02
02:32:10.541;-01:10:33.722;2.60E+20;0.8;-999/-999;1.41076e-14;5.30075e-15;9.96705e-15;5.66244e-15;-9.990E+02;7.3278e-15;5.80914e-15;-9.990E+02;1.67248e-14;1.08967e-14;-9.990E+02
02:31:53.429;-01:06:24.987;2.55E+20;0.8;-999/-999;1.45793e-14;5.29165e-15;2.89211e-15;2.97844e-15;-9.990E+02;2.98493e-14;1.15831e-14;-9.990E+02;1.73157e-14;-1.88345e-11;4.4396e-11
02:31:34.055;-01:15:32.351;2.57E+20;0.8;-999/-999;2.88075e-14;7.1111e-15;3.42991e-14;9.81657e-15;-9.990E+02;1.68407e-14;8.31594e-15;-9.990E+02;3.41802e-14;-2.52877e-11;8.88168e-11
02:31:46.713;-01:05:07.536;2.53E+20;0.8;-999/-999;1.46789e-14;5.2878e-15;4.64992e-15;3.7616e-15;-9.990E+02;1.37412e-14;7.83092e-15;-9.990E+02;2.09238e-14;1.19242e-14;-9.990E+02
02:31:31.658;-01:16:15.287;2.57E+20;0.8;-999/-999;1.80047e-14;5.9007e-15;1.71376e-14;7.26335e-15;-9.990E+02;1.68336e-14;8.72997e-15;-9.990E+02;2.56163e-14;-2.09842e-11;7.09888e-11
02:32:18.303;-01:09:48.179;2.52E+20;0.8;-999/-999;1.43358e-14;5.28605e-15;1.36205e-14;-8.36657e-12;2.25086e-11;9.59126e-15;6.73369e-15;-9.990E+02;3.65258e-14;1.62056e-14;-9.990E+02
02:32:05.040;-01:05:12.319;2.46E+20;1.040;+0.23/-0.18;8.86729e-14;9.74428e-15;9.3974e-14;1.58447e-14;-9.990E+02;9.55043e-14;1.88932e-14;-9.990E+02;8.76886e-14;2.15172e-14;-9.990E+02
02:31:38.614;-01:05:00.004;2.52E+20;0.8;-999/-999;1.60092e-14;5.58811e-15;1.08715e-14;5.75396e-15;-9.990E+02;1.07124e-14;6.97771e-15;-9.990E+02;1.63133e-14;1.0626e-14;-9.990E+02
02:32:20.403;-01:07:04.083;2.50E+20;0.8;-999/-999;2.19136e-14;6.48956e-15;2.31298e-14;8.27923e-15;-9.990E+02;1.71203e-14;8.85011e-15;-9.990E+02;2.23552e-14;-2.31361e-11;3.95619e-11
02:31:15.044;-01:10:03.495;2.52E+20;0.8;-999/-999;2.23826e-14;6.64532e-15;1.18213e-14;6.05781e-15;-9.990E+02;2.32956e-14;1.04436e-14;-9.990E+02;1.77351e-14;1.13638e-14;-9.990E+02
02:32:03.627;-01:01:53.914;2.43E+20;0.8;-999/-999;3.559e-14;8.28025e-15;3.37098e-14;1.0063e-14;-9.990E+02;3.34097e-14;1.23401e-14;-9.990E+02;2.82815e-14;-2.95846e-11;3.56373e-11
02:31:57.350;-01:21:09.579;2.62E+20;0.8;-999/-999;4.04362e-14;8.94204e-15;4.2897e-14;1.22349e-14;-9.990E+02;2.09899e-14;1.02365e-14;-9.990E+02;1.59656e-14;1.11231e-14;-9.990E+02
02:32:08.714;-01:02:02.911;2.43E+20;0.8;-999/-999;3.14951e-14;7.97915e-15;4.96976e-14;1.25907e-14;-9.990E+02;1.6424e-14;-1.87062e-11;3.33461e-11;1.25199e-14;-2.8513e-11;5.08281e-11
02:31:40.085;-01:21:30.391;2.60E+20;0.8;-999/-999;3.70144e-14;8.63265e-15;2.94437e-14;9.77686e-15;-9.990E+02;3.46141e-14;1.28644e-14;-9.990E+02;1.31644e-14;9.59318e-15;-9.990E+02
02:31:14.447;-01:06:18.962;2.50E+20;0.8;-999/-999;1.75369e-14;6.18772e-15;9.25144e-15;5.54895e-15;-9.990E+02;1.64379e-14;-1.44826e-11;3.88938e-11;4.17161e-14;1.80307e-14;-9.990E+02
02:31:07.156;-01:12:56.160;2.53E+20;0.8;-999/-999;2.10001e-14;6.7986e-15;9.50337e-15;5.75614e-15;-9.990E+02;7.01741e-15;5.88557e-15;-9.990E+02;4.27686e-14;1.82579e-14;-9.990E+02
23:38:23.314;-01:42:22.078;3.45E+20;0.233;+0.35/-0.24;9.47552e-13;1.71844e-13;3.1754e-13;8.52758e-14;-9.990E+02;1.17064e-13;6.79367e-14;-9.990E+02;8.68046e-13;2.33115e-13;-9.990E+02
23:38:38.572;-01:40:29.553;3.43E+20;0.8;-999/-999;1.27398e-13;4.8298e-14;1.7986e-13;7.45055e-14;-9.990E+02;4.17572e-14;4.22219e-14;-9.990E+02;1.98531e-13;-1.67034e-10;5.07843e-11
23:38:36.833;-01:45:55.144;3.44E+20;0.8;-999/-999;1.75331e-13;5.9223e-14;2.88945e-13;9.75992e-14;-9.990E+02;5.74583e-14;-1.35726e-10;5.9103e-11;2.73073e-13;-2.04737e-10;8.91546e-11
02:40:37.502;-00:56:37.170;3.02E+20;0.993;+0.46/-0.29;1.11619e-14;2.23098e-15;8.92563e-15;3.03631e-15;-9.990E+02;1.36076e-14;4.43323e-15;-9.990E+02;1.10296e-14;4.62018e-15;-9.990E+02
02:40:34.476;-00:57:50.699;3.04E+20;0.8;-999/-999;1.00519e-14;2.46032e-15;3.61708e-15;1.92986e-15;-9.990E+02;1.16331e-14;4.19559e-15;-9.990E+02;9.78842e-15;4.539e-15;-9.990E+02
02:40:43.611;-00:54:39.657;3.02E+20;2.001;+0.35/-0.24;6.20092e-15;6.3927e-16;4.88772e-14;6.48365e-15;-9.990E+02;3.31863e-14;5.53628e-15;-9.990E+02;6.74598e-15;2.70838e-15;-9.990E+02
02:40:50.438;-00:56:11.756;3.02E+20;0.8;-999/-999;6.57708e-15;2.15138e-15;2.90505e-15;1.88032e-15;-9.990E+02;9.69117e-15;3.98462e-15;-9.990E+02;2.09667e-15;2.36455e-15;-9.990E+02
02:40:51.102;-00:55:41.307;3.02E+20;0.8;-999/-999;6.55095e-15;2.15138e-15;4.71076e-15;2.41059e-15;-9.990E+02;3.37056e-15;2.4139e-15;-9.990E+02;7.65905e-15;4.52752e-15;-9.990E+02
02:40:24.143;-00:52:36.509;3.03E+20;0.734;+0.48/-0.30;1.29631e-14;2.85124e-15;5.58335e-15;2.24758e-15;-9.990E+02;1.13875e-14;3.97829e-15;-9.990E+02;1.24711e-14;5.02024e-15;-9.990E+02
02:40:53.679;-00:51:50.234;3.02E+20;0.8;-999/-999;9.23864e-15;2.45872e-15;3.98698e-15;2.15566e-15;-9.990E+02;8.55627e-15;3.5577e-15;-9.990E+02;1.08014e-14;5.03039e-15;-9.990E+02
02:40:12.900;-00:53:49.332;3.06E+20;0.8;-999/-999;5.36118e-15;2.00044e-15;4.34612e-15;2.31676e-15;-9.990E+02;3.10024e-15;2.20327e-15;-9.990E+02;4.69495e-15;3.3366e-15;-9.990E+02
02:40:09.911;-00:56:46.807;3.06E+20;0.8;-999/-999;6.70147e-15;2.00044e-15;2.96394e-15;1.78385e-15;-9.990E+02;2.8194e-15;2.01284e-15;-9.990E+02;1.28074e-14;5.25554e-15;-9.990E+02
02:40:07.074;-00:57:17.648;3.06E+20;0.8;-999/-999;5.86283e-15;2.00044e-15;2.19402e-15;1.55108e-15;-9.990E+02;6.25743e-15;3.21877e-15;-9.990E+02;6.31743e-15;3.96079e-15;-9.990E+02
02:40:27.728;-01:03:34.804;3.04E+20;0.8;-999/-999;1.44713e-14;2.76786e-15;9.65052e-15;2.8822e-15;-9.990E+02;1.3786e-14;4.1173e-15;-9.990E+02;8.94757e-15;4.15792e-15;-9.990E+02
02:40:17.169;-00:50:30.296;3.06E+20;1.461;+0.17/-0.14;2.99423e-14;2.20206e-15;7.64378e-14;7.86974e-15;-9.990E+02;6.22411e-14;7.76509e-15;-9.990E+02;3.08354e-14;6.19429e-15;-9.990E+02
02:40:48.321;-00:48:51.687;3.02E+20;0.8;-999/-999;1.2813e-14;2.76606e-15;8.73256e-15;2.87769e-15;-9.990E+02;1.24911e-14;4.11626e-15;-9.990E+02;7.0985e-15;3.8112e-15;-9.990E+02
02:40:10.403;-00:51:32.476;3.06E+20;0.8;-999/-999;1.14241e-14;2.61596e-15;1.23473e-15;1.09576e-15;-9.990E+02;1.58536e-14;4.79095e-15;-9.990E+02;1.33356e-14;5.34556e-15;-9.990E+02
02:41:05.083;-00:51:33.181;3.01E+20;0.999;+0.35/-0.25;1.6081e-14;2.55992e-15;1.38117e-14;3.57174e-15;-9.990E+02;1.87014e-14;4.83621e-15;-9.990E+02;1.59033e-14;5.44891e-15;-9.990E+02
02:40:36.832;-00:47:40.082;3.03E+20;0.381;+0.42/-0.27;2.3569e-14;4.86381e-15;4.16913e-15;1.84406e-15;-9.990E+02;1.35236e-14;4.48339e-15;-9.990E+02;2.19315e-14;7.27081e-15;-9.990E+02
02:40:08.311;-00:51:33.996;3.06E+20;0.527;+0.26/-0.20;3.75679e-14;5.20872e-15;1.57447e-14;3.60301e-15;-9.990E+02;1.62384e-14;4.3632e-15;-9.990E+02;3.54161e-14;8.4618e-15;-9.990E+02
02:40:47.288;-01:05:30.635;3.02E+20;-0.615;+0.18/-0.15;2.34197e-13;2.23318e-14;8.11952e-15;2.23114e-15;-9.990E+02;2.78028e-14;6.36802e-15;-9.990E+02;1.97068e-13;2.21172e-14;-9.990E+02
02:41:18.992;-00:57:24.818;3.00E+20;0.8;-999/-999;1.25451e-14;2.91783e-15;5.53302e-15;2.4536e-15;-9.990E+02;2.64135e-15;2.05447e-15;-9.990E+02;2.80216e-14;8.1925e-15;-9.990E+02
02:41:08.163;-00:49:04.226;3.01E+20;0.8;-999/-999;5.98043e-15;2.15068e-15;3.22592e-15;2.08765e-15;-9.990E+02;4.61738e-15;2.98813e-15;-9.990E+02;6.99596e-15;4.52743e-15;-9.990E+02
02:41:19.509;-00:55:15.854;3.00E+20;0.8;-999/-999;7.17018e-15;2.30355e-15;6.62571e-15;2.94035e-15;-9.990E+02;7.12091e-15;3.64938e-15;-9.990E+02;8.38653e-15;-8.07392e-12;5.08528e-11
02:40:10.428;-00:47:40.768;3.04E+20;1.878;+0.22/-0.17;1.59493e-14;1.21072e-15;8.64213e-14;9.304e-15;-9.990E+02;7.98974e-14;9.38189e-15;-9.990E+02;1.71109e-14;4.60419e-15;-9.990E+02
02:41:15.705;-00:50:34.959;3.01E+20;0.8;-999/-999;7.3584e-15;2.45792e-15;5.95229e-15;2.87301e-15;-9.990E+02;7.21065e-15;-5.68457e-12;3.92014e-11;1.29086e-14;6.23061e-15;-9.990E+02
02:41:24.860;-00:57:56.637;3.00E+20;0.499;+0.39/-0.26;2.58616e-14;5.14993e-15;9.76458e-15;3.18046e-15;-9.990E+02;1.14679e-14;4.29955e-15;-9.990E+02;2.43781e-14;7.94028e-15;-9.990E+02
02:39:52.123;-00:50:58.773;3.07E+20;0.716;+0.21/-0.17;5.95805e-14;6.7041e-15;3.40287e-14;6.00102e-15;-9.990E+02;3.72757e-14;7.58058e-15;-9.990E+02;5.7304e-14;1.16537e-14;-9.990E+02
02:40:53.162;-00:41:07.259;3.02E+20;0.158;+0.09/-0.08;6.83118e-13;3.53947e-14;2.66836e-14;5.8751e-15;-9.990E+02;3.71995e-13;2.86694e-14;-9.990E+02;6.20921e-13;4.7854e-14;-9.990E+02
02:41:14.412;-00:41:47.939;3.01E+20;0.8;-999/-999;8.65034e-12;9.52444e-14;8.61405e-12;1.21407e-13;-9.990E+02;7.70511e-12;1.37027e-13;-9.990E+02;1.4283e-11;-3.33844e-10;1.37009e-11
02:41:13.030;-00:41:37.781;3.01E+20;0.8;-999/-999;4.90662e-12;7.37376e-14;5.4105e-12;9.86416e-14;-9.990E+02;3.61422e-12;9.52289e-14;-9.990E+02;8.10087e-12;-2.58441e-10;1.61802e-11
02:31:44.719;-01:10:28.797;2.56E+20;-0.114;+0.47/-0.29;8.74527e-14;1.99033e-14;2.2974e-15;2.24745e-15;-9.990E+02;3.14779e-14;1.15476e-14;-9.990E+02;7.74876e-14;2.36933e-14;-9.990E+02
02:31:40.983;-01:10:02.886;2.55E+20;0.220;+0.22/-0.18;1.83858e-13;2.36984e-14;3.05327e-14;8.05372e-15;-9.990E+02;7.13996e-14;1.6195e-14;-9.990E+02;1.68349e-13;3.23494e-14;-9.990E+02
02:31:50.534;-01:08:24.109;2.56E+20;0.8;-999/-999;2.63914e-14;6.95704e-15;1.14264e-14;5.7912e-15;-9.990E+02;5.61528e-15;4.80147e-15;-9.990E+02;5.98385e-14;1.94973e-14;-9.990E+02
02:32:08.902;-01:11:42.366;2.60E+20;0.8;-999/-999;2.15665e-14;6.20945e-15;3.21401e-14;9.55778e-15;-9.990E+02;4.5843e-15;-1.44998e-11;1.46167e-11;4.79551e-15;5.60724e-15;-9.990E+02
02:32:10.541;-01:10:33.722;2.60E+20;0.8;-999/-999;1.41076e-14;5.30075e-15;9.96705e-15;5.66244e-15;-9.990E+02;7.3278e-15;5.80914e-15;-9.990E+02;1.67248e-14;1.08967e-14;-9.990E+02
02:31:53.429;-01:06:24.987;2.55E+20;0.8;-999/-999;1.45793e-14;5.29165e-15;2.89211e-15;2.97844e-15;-9.990E+02;2.98493e-14;1.15831e-14;-9.990E+02;1.73157e-14;-1.88345e-11;4.4396e-11
02:31:34.055;-01:15:32.351;2.57E+20;0.8;-999/-999;2.88075e-14;7.1111e-15;3.42991e-14;9.81657e-15;-9.990E+02;1.68407e-14;8.31594e-15;-9.990E+02;3.41802e-14;-2.52877e-11;8.88168e-11
02:31:46.713;-01:05:07.536;2.53E+20;0.8;-999/-999;1.46789e-14;5.2878e-15;4.64992e-15;3.7616e-15;-9.990E+02;1.37412e-14;7.83092e-15;-9.990E+02;2.09238e-14;1.19242e-14;-9.990E+02
02:31:31.658;-01:16:15.287;2.57E+20;0.8;-999/-999;1.80047e-14;5.9007e-15;1.71376e-14;7.26335e-15;-9.990E+02;1.68336e-14;8.72997e-15;-9.990E+02;2.56163e-14;-2.09842e-11;7.09888e-11
02:32:18.303;-01:09:48.179;2.52E+20;0.8;-999/-999;1.43358e-14;5.28605e-15;1.36205e-14;-8.36657e-12;2.25086e-11;9.59126e-15;6.73369e-15;-9.990E+02;3.65258e-14;1.62056e-14;-9.990E+02
02:32:05.040;-01:05:12.319;2.46E+20;1.040;+0.23/-0.18;8.86729e-14;9.74428e-15;9.3974e-14;1.58447e-14;-9.990E+02;9.55043e-14;1.88932e-14;-9.990E+02;8.76886e-14;2.15172e-14;-9.990E+02
02:31:38.614;-01:05:00.004;2.52E+20;0.8;-999/-999;1.60092e-14;5.58811e-15;1.08715e-14;5.75396e-15;-9.990E+02;1.07124e-14;6.97771e-15;-9.990E+02;1.63133e-14;1.0626e-14;-9.990E+02
02:32:20.403;-01:07:04.083;2.50E+20;0.8;-999/-999;2.19136e-14;6.48956e-15;2.31298e-14;8.27923e-15;-9.990E+02;1.71203e-14;8.85011e-15;-9.990E+02;2.23552e-14;-2.31361e-11;3.95619e-11
02:31:15.044;-01:10:03.495;2.52E+20;0.8;-999/-999;2.23826e-14;6.64532e-15;1.18213e-14;6.05781e-15;-9.990E+02;2.32956e-14;1.04436e-14;-9.990E+02;1.77351e-14;1.13638e-14;-9.990E+02
02:32:03.627;-01:01:53.914;2.43E+20;0.8;-999/-999;3.559e-14;8.28025e-15;3.37098e-14;1.0063e-14;-9.990E+02;3.34097e-14;1.23401e-14;-9.990E+02;2.82815e-14;-2.95846e-11;3.56373e-11
02:31:57.350;-01:21:09.579;2.62E+20;0.8;-999/-999;4.04362e-14;8.94204e-15;4.2897e-14;1.22349e-14;-9.990E+02;2.09899e-14;1.02365e-14;-9.990E+02;1.59656e-14;1.11231e-14;-9.990E+02
02:32:08.714;-01:02:02.911;2.43E+20;0.8;-999/-999;3.14951e-14;7.97915e-15;4.96976e-14;1.25907e-14;-9.990E+02;1.6424e-14;-1.87062e-11;3.33461e-11;1.25199e-14;-2.8513e-11;5.08281e-11
02:31:40.085;-01:21:30.391;2.60E+20;0.8;-999/-999;3.70144e-14;8.63265e-15;2.94437e-14;9.77686e-15;-9.990E+02;3.46141e-14;1.28644e-14;-9.990E+02;1.31644e-14;9.59318e-15;-9.990E+02
02:31:14.447;-01:06:18.962;2.50E+20;0.8;-999/-999;1.75369e-14;6.18772e-15;9.25144e-15;5.54895e-15;-9.990E+02;1.64379e-14;-1.44826e-11;3.88938e-11;4.17161e-14;1.80307e-14;-9.990E+02
02:31:07.156;-01:12:56.160;2.53E+20;0.8;-999/-999;2.10001e-14;6.7986e-15;9.50337e-15;5.75614e-15;-9.990E+02;7.01741e-15;5.88557e-15;-9.990E+02;4.27686e-14;1.82579e-14;-9.990E+02
23:51:56.127;-01:09:14.155;3.60E+20;0.900;+0.04/-0.05;3.41491e-12;8.89655e-14;2.562e-12;1.08447e-13;-9.990E+02;3.16874e-12;1.38544e-13;-9.990E+02;3.34794e-12;1.75481e-13;-9.990E+02
23:51:43.993;-01:07:01.518;3.49E+20;0.703;+0.47/-0.29;8.255e-14;1.7707e-14;3.62042e-14;1.41762e-14;-9.990E+02;6.46502e-14;2.24671e-14;-9.990E+02;7.9326e-14;3.10611e-14;-9.990E+02
23:51:34.943;-01:11:34.608;3.63E+20;0.8;-999/-999;2.12348e-14;9.25297e-15;1.7634e-14;1.13209e-14;-9.990E+02;1.86598e-14;-2.11217e-11;3.94913e-11;3.6514e-14;2.34417e-14;-9.990E+02
23:52:16.754;-01:00:49.044;3.42E+20;0.8;-999/-999;2.72718e-14;1.0591e-14;1.12274e-14;8.4013e-15;-9.990E+02;3.12965e-14;1.65723e-14;-9.990E+02;2.36119e-14;1.76685e-14;-9.990E+02
23:51:28.239;-01:11:17.579;3.62E+20;0.8;-999/-999;3.99319e-14;1.25424e-14;1.65817e-14;-2.08072e-11;4.29838e-11;6.8475e-14;2.42368e-14;-9.990E+02;3.43608e-14;2.11862e-14;-9.990E+02
23:51:57.336;-00:58:32.511;3.41E+20;0.632;+0.37/-0.25;6.67091e-14;1.81495e-14;3.65837e-14;1.59649e-14;-9.990E+02;9.38926e-14;-3.4018e-11;3.42244e-11;1.11185e-13;3.96887e-14;-9.990E+02
21:30:24.480;-00:13:50.419;3.54E+20;1.031;+0.25/-0.19;3.67205e-13;4.42416e-14;2.9242e-13;6.0652e-14;-9.990E+02;5.04931e-13;9.19683e-14;-9.990E+02;3.63505e-13;9.36937e-14;-9.990E+02
21:31:09.128;-00:24:41.565;3.52E+20;0.8;-999/-999;6.30509e-14;2.3439e-14;1.04264e-13;3.876e-14;-9.990E+02;6.41697e-14;-5.36119e-11;4.73131e-11;4.8359e-14;-8.08051e-11;7.13113e-11
21:31:20.932;-00:12:36.793;3.52E+20;0.8;-999/-999;2.34234e-13;4.6878e-14;3.87342e-13;7.752e-14;-9.990E+02;2.38462e-13;-1.0726e-10;4.73488e-11;1.79681e-13;-1.61664e-10;7.13653e-11
21:30:22.699;-00:25:56.567;3.54E+20;0.783;+0.25/-0.19;5.5908e-13;7.1964e-14;2.57499e-13;6.26342e-14;-9.990E+02;5.37018e-13;1.07547e-13;-9.990E+02;5.41121e-13;1.31623e-13;-9.990E+02
21:31:10.751;-00:35:29.247;3.57E+20;1.563;+0.19/-0.15;1.20015e-12;9.28074e-14;4.65199e-12;4.53961e-13;-9.990E+02;1.96277e-12;3.16093e-13;-9.990E+02;1.24895e-12;2.81734e-13;-9.990E+02
21:31:37.244;-00:35:05.603;3.55E+20;-0.386;+0.33/-0.23;8.30391e-12;1.85758e-12;6.21573e-13;3.18115e-13;-9.990E+02;1.52619e-12;-1.42085e-09;5.08601e-11;8.87508e-12;2.22984e-12;-9.990E+02
23:56:28.726;-00:35:48.947;3.20E+20;0.8;-999/-999;2.59126e-14;9.89504e-15;8.45812e-15;7.10139e-15;-9.990E+02;2.39131e-14;1.43008e-14;-9.990E+02;3.61608e-14;2.16253e-14;-9.990E+02
23:56:04.921;-00:34:47.184;3.19E+20;0.8;-999/-999;6.78828e-14;1.51469e-14;2.913e-14;1.23475e-14;-9.990E+02;9.06554e-14;2.56209e-14;-9.990E+02;3.74001e-14;2.0428e-14;-9.990E+02
23:56:07.657;-00:39:53.976;3.19E+20;0.8;-999/-999;3.67235e-14;1.1592e-14;1.71026e-14;1.00317e-14;-9.990E+02;3.62907e-14;1.72755e-14;-9.990E+02;3.65914e-14;2.14632e-14;-9.990E+02
23:56:13.183;-00:41:21.720;3.19E+20;0.951;+0.37/-0.25;8.65529e-14;1.50636e-14;9.37856e-14;2.22546e-14;-9.990E+02;5.77902e-14;2.01104e-14;-9.990E+02;8.48963e-14;2.95431e-14;-9.990E+02
23:56:48.368;-00:42:05.942;3.21E+20;0.8;-999/-999;4.40781e-14;1.37647e-14;4.79503e-14;1.83776e-14;-9.990E+02;3.38715e-14;1.84637e-14;-9.990E+02;3.65874e-14;-4.79367e-11;1.18669e-10
23:56:03.812;-00:23:52.938;3.22E+20;0.8;-999/-999;2.35314e-13;2.93949e-14;1.85386e-13;3.25563e-14;-9.990E+02;2.61759e-13;4.59683e-14;-9.990E+02;2.82682e-14;1.9027e-14;-9.990E+02
23:56:03.870;-00:23:53.599;3.22E+20;2.257;+0.44/-0.26;1.41124e-14;1.4454e-15;1.63567e-13;2.45761e-14;-9.990E+02;1.48451e-13;2.23026e-14;-9.990E+02;1.56299e-14;7.51556e-15;-9.990E+02
23:55:50.703;-00:24:44.149;3.21E+20;0.8;-999/-999;2.06316e-14;6.9597e-15;1.12178e-14;6.60705e-15;-9.990E+02;2.37803e-14;1.13785e-14;-9.990E+02;1.19855e-14;9.70488e-15;-9.990E+02
23:56:26.697;-00:23:28.275;3.23E+20;0.8;-999/-999;2.14202e-14;7.11942e-15;1.16628e-14;6.72368e-15;-9.990E+02;2.46844e-14;1.16628e-14;-9.990E+02;1.24387e-14;1.0158e-14;-9.990E+02
23:55:35.310;-00:15:13.090;3.22E+20;0.908;+0.14/-0.12;3.05471e-13;2.40318e-14;2.95278e-13;3.25219e-14;-9.990E+02;2.02204e-13;3.18042e-14;-9.990E+02;2.99501e-13;4.71078e-14;-9.990E+02
23:56:19.872;-00:27:33.436;3.22E+20;0.8;-999/-999;1.68479e-14;6.65253e-15;1.09944e-14;6.8497e-15;-9.990E+02;7.76005e-15;6.83997e-15;-9.990E+02;2.34696e-14;1.4622e-14;-9.990E+02
23:56:30.303;-00:24:51.453;3.23E+20;0.8;-999/-999;2.08166e-14;7.27419e-15;2.71981e-14;1.05405e-14;-9.990E+02;9.59059e-15;7.55406e-15;-9.990E+02;2.89912e-14;-2.5314e-11;7.11165e-11
23:55:25.098;-00:17:14.921;3.22E+20;0.216;+0.14/-0.12;6.5535e-13;5.49432e-14;2.14652e-13;2.68535e-14;-9.990E+02;7.25929e-14;2.03201e-14;-9.990E+02;6.00435e-13;7.51159e-14;-9.990E+02
23:55:33.491;-00:28:11.236;3.19E+20;0.8;-999/-999;4.34314e-14;1.03555e-14;4.24855e-14;1.31312e-14;-9.990E+02;2.00383e-14;1.06163e-14;-9.990E+02;3.03051e-14;1.60556e-14;-9.990E+02
23:55:33.444;-00:12:04.657;3.24E+20;1.119;+0.22/-0.18;1.47439e-13;1.57373e-14;8.05862e-14;1.91144e-14;-9.990E+02;3.11929e-13;4.31394e-14;-9.990E+02;1.47439e-13;3.49712e-14;-9.990E+02
