OBJID;RA;DEC;countrates_0.3-10keV(ph.s-1);countrates_error_0.3-10keV(ph.s-1);exposure_time(s);countrates_0.3-1keV(ph.s-1);countrates_error_0.3-1keV(ph.s-1);upper_limit_0.3-1keV(ph.s-1);countrates_1-2keV(ph.s-1);countrates_error_1-2keV(ph.s-1);upper_limit_1-2keV(ph.s-1);countrates_2-10keV(ph.s-1);countrates_error_2-10keV(ph.s-1);upper_limit_2-10keV(ph.s-1)
4382;1.4391374999999869;-0.5800436111111111;0.002313;0.00062;7696.8;0.0006609;0.0003472;-999.0;0.001322;0.0004898;-999.0;0.0003305;0.00024180000000000002;-999.0
4397;13.022670833333336;0.594245;0.007876000000000001;0.0014;4679.9;0.0030629999999999998;0.00084;-999.0;0.002188;0.0007;-999.0;0.002625;0.0007700000000000001;-999.0
4398;13.151979166666678;0.5432513888888889;0.002415;0.00084;4862.8;0.001449;0.0006462000000000001;-999.0;0.0009658999999999999;0.0005363;-999.0;0.000805;-0.8392;0.003195
4399;13.106645833333346;0.44018333333333337;0.0026320000000000002;0.00088;4931.0;0.001053;0.0005685999999999999;-999.0;0.0005263999999999999;0.00039939999999999995;-999.0;0.001053;0.0005685999999999999;-999.0
4400;50.61318749999998;0.9013877777777778;0.027719999999999998;0.0014;15284.3;0.009454;0.0008152999999999999;-999.0;0.01139;0.0009059;-999.0;0.006875;0.0007;-999.0
4401;50.65303749999998;0.9084519444444444;0.001134;0.00033;17080.7;0.0001134;0.00010149999999999999;-999.0;0.0004535;0.0002031;-999.0;0.0005669;0.00022850000000000002;-999.0
4402;50.557716666666664;0.9199255555555556;0.01141;0.0009;16671.6;0.0032719999999999997;0.0004991;-999.0;0.0033659999999999996;0.0005073;-999.0;0.004769;0.0006054999999999999;-999.0
4403;50.56031250000001;0.9487980555555555;0.002579;0.00047999999999999996;16760.9;0.0005159;0.0002125;-999.0;0.001135;0.00032260000000000004;-999.0;0.0009283999999999999;0.00029110000000000003;-999.0
4404;50.68744583333333;0.8517741666666666;0.0006613;0.00026000000000000003;16941.9;8.263e-05;9.208e-05;-999.0;0.0002479;0.0001571;-999.0;0.0003306;0.00018419999999999998;-999.0
4405;50.716041666666655;0.903648888888889;0.0006479;0.00026000000000000003;16998.7;0.00010800000000000001;0.00010520000000000001;-999.0;0.00021600000000000002;0.0001486;-999.0;0.000324;0.0001795;-999.0
4406;50.66324583333332;0.8278169444444444;0.0007492999999999999;0.00028;15829.5;0.00032110000000000005;0.0001808;-999.0;0.00021400000000000002;0.0001517;-999.0;0.00021400000000000002;0.0001517;-999.0
4407;50.501920833333315;0.9360341666666667;0.0007132999999999999;0.00027;16556.0;0.0005093;0.00022400000000000002;-999.0;0.0002037;0.0001436;-999.0;0.0002037;-0.2697;0.0006722000000000001
4408;50.6279375;0.8028969444444445;0.0008769;0.0003;16780.2;0.0001949;0.0001415;-999.0;0.0004873;0.00022080000000000003;-999.0;0.0001949;0.0001415;-999.0
4409;50.49005;0.9333736111111112;0.002121;0.00044;15729.7;0.0007578;0.0002628;-999.0;0.0009091000000000001;0.0002872;-999.0;0.0004547;0.0002017;-999.0
4410;50.777237499999984;0.8832019444444444;0.001424;0.00039;14446.2;0.0006102999999999999;0.0002577;-999.0;0.0002035;0.0001463;-999.0;0.0006102999999999999;0.0002577;-999.0
4411;50.57820833333332;0.7533563888888889;0.001363;0.00037999999999999997;16997.8;0.0001947;0.00013959999999999998;-999.0;0.0005842000000000001;0.00024819999999999996;-999.0;0.0005842000000000001;0.00024819999999999996;-999.0
4412;50.794725;0.9044925;0.004748;0.0006900000000000001;12817.8;0.001295;0.00034500000000000004;-999.0;0.001727;0.0004025;-999.0;0.001727;0.0004025;-999.0
4413;50.4717;0.8124111111111112;0.001251;0.00036;17281.3;0.00035739999999999996;0.00019099999999999998;-999.0;0.000536;0.0002351;-999.0;0.00035739999999999996;0.00019099999999999998;-999.0
4423;-37.094841666666696;-0.5848063888888889;0.0045049999999999995;0.002;1487.3;0.0009012;0.000875;-999.0;0.0;-1.9980000000000002;0.005954999999999999;0.003604;0.00175;-999.0
4424;-37.20535000000007;-0.5911816666666667;0.04412;0.0059;1473.8;0.028239999999999998;0.004703;-999.0;0.01059;0.002907;-999.0;0.005294;0.002052;-999.0
4441;-13.462041666666664;0.14565444444444445;0.006371;0.0014;3853.3;0.00446;0.001167;-999.0;0.001911;0.0007543999999999999;-999.0;0.0;-1.399;0.0042049999999999995
4442;-13.515895833333389;0.0060374999999999995;0.002499;0.00098;3981.7;0.0003569;0.0003675;-999.0;0.000714;0.000539;-999.0;0.0014269999999999999;0.000735;-999.0
4443;-13.671525000000031;0.18960083333333333;0.1636;0.0083;904.8;0.008181;0.0017980000000000001;-999.0;0.04091;0.004081;-999.0;0.1145;0.006848000000000001;-999.0
4481;16.31028333333333;-0.8765105555555556;0.005379999999999999;0.0016;2971.5;0.0013449999999999998;-1.598;0.01779;0.002691;0.0011;-999.0;0.002691;0.0011;-999.0
4482;16.307437499999992;-1.0398183333333335;0.02912;0.0039;2365.9;0.01091;0.0023710000000000003;-999.0;0.01455;0.0027530000000000002;-999.0;0.003638;0.001376;-999.0
4490;40.572354166666656;1.1115130555555557;0.001373;0.00047000000000000004;10342.2;0.0005147999999999999;0.00028660000000000003;-999.0;0.0005147999999999999;0.00028660000000000003;-999.0;0.0003432;0.00023500000000000002;-999.0
4492;40.336083333333335;1.3200655555555556;0.001119;0.00044;10304.0;0.0004351;-0.4396;0.001056;0.0006395;0.000334;-999.0;0.0004795;0.0002863;-999.0
4495;40.51750416666667;1.379021388888889;0.002937;0.00078;7777.1;0.002349;0.0007254;-999.0;0.0005872999999999999;0.0003588;-999.0;0.001258;-0.7792;0.003886
4519;54.177137499999986;0.5164255555555556;0.003565;0.0014;2459.2;0.0008912000000000001;0.0007;-999.0;0.0026739999999999997;0.0012439999999999999;-999.0;0.00044219999999999996;-1.399;0.005889
4520;54.220225;0.40681083333333334;0.01762;0.0031;1290.7;0.01762;0.0031;-999.0;0.01321;-3.097;0.029089999999999998;0.0021850000000000003;-3.097;0.029089999999999998
4521;25.07078333333334;-0.8338252777777778;0.09345;0.0033;8445.5;0.03904;0.002171;-999.0;0.03456;0.001997;-999.0;0.01985;0.0014759999999999999;-999.0
4522;25.082058333333322;-0.7753458333333334;0.0014039999999999999;0.00047999999999999996;8716.9;0.0004681;0.00028;-999.0;0.0004681;0.00028;-999.0;0.0004681;0.00028;-999.0
4523;25.140291666666656;-0.7650727777777778;0.003757;0.00074;9183.5;0.0016699999999999998;0.0005066;-999.0;0.001044;0.0003985;-999.0;0.0010429999999999999;0.0003985;-999.0
4524;25.171995833333312;-0.7595158333333333;0.003085;0.0006799999999999999;9260.6;0.0012;0.00042889999999999996;-999.0;0.0006855;0.0003243;-999.0;0.0012;0.00042889999999999996;-999.0
4525;25.23464583333333;-0.8644708333333333;0.0010810000000000001;0.00044;9263.9;0.00043260000000000005;0.0002829;-999.0;0.0002162;0.0001949;-999.0;0.00043260000000000005;0.0002829;-999.0
4526;25.161900000000003;-0.7142191666666666;0.00455;0.0008699999999999999;9172.1;0.001655;0.0005336000000000001;-999.0;0.001861;0.0005684;-999.0;0.001034;0.0004234;-999.0
4527;25.20986666666667;-0.7336738888888888;0.004072;0.0008300000000000001;9246.4;0.001782;0.0005491000000000001;-999.0;0.0007636;0.0003575;-999.0;0.001527;0.0005044;-999.0
4528;25.036579166666655;-1.0231533333333334;0.0024;0.0007;7652.4;0.001199;0.00049;-999.0;0.0009002000000000001;0.00042;-999.0;0.00029989999999999997;0.000245;-999.0
4561;-5.621637500000077;0.29113805555555555;0.002559;0.0008900000000000001;4442.5;0.0;-0.8891;0.003378;0.0020469999999999998;0.0007767000000000001;-999.0;0.0005118000000000001;0.0003884;-999.0
4562;-5.605025000000069;0.29744055555555554;0.003139;0.00098;4500.0;0.00157;0.0006892000000000001;-999.0;0.0025109999999999998;-0.979;0.0051920000000000004;0.00157;0.0006892000000000001;-999.0
4563;-5.609333333333325;0.26941777777777776;0.0074069999999999995;0.0014;4664.5;0.001852;0.0006785000000000001;-999.0;0.003704;0.0009585;-999.0;0.001852;0.0006785000000000001;-999.0
4564;-5.618704166666703;0.26478833333333335;0.006007;0.0013;4530.9;0.003003;0.00095;-999.0;0.0015019999999999999;0.00067;-999.0;0.0015019999999999999;0.00067;-999.0
4565;-5.588870833333374;0.2697363888888889;0.031219999999999998;0.0028;4477.6;0.010409999999999999;0.001662;-999.0;0.01171;0.00175;-999.0;0.009105;0.001557;-999.0
4566;-5.5897291666667;0.2789947222222222;0.0138;0.0019;4635.7;0.002124;0.0007376;-999.0;0.006372;0.0012289999999999998;-999.0;0.005308;0.001118;-999.0
4567;-5.600333333333367;0.26559666666666665;0.015969999999999998;0.0021;4344.8;0.006843999999999999;0.0014;-999.0;0.0034219999999999997;0.0009916999999999999;-999.0;0.005704;0.001283;-999.0
4568;-5.580874999999992;0.2858833333333333;0.005025;0.0012;4779.6;0.001256;0.00062;-999.0;0.001256;0.00062;-999.0;0.002513;0.00088;-999.0
4569;-5.577850000000012;0.30014166666666664;0.003389;0.001;4720.0;0.002034;0.0007732;-999.0;0.001355;0.0006288999999999999;-999.0;0.0016940000000000002;-0.999;0.004476
4570;-5.579716666666684;0.2740002777777778;0.01485;0.002;4773.7;0.004456;0.001086;-999.0;0.004456;0.001086;-999.0;0.005939;0.001257;-999.0
4571;-5.585912500000006;0.25774277777777777;0.011640000000000001;0.0018;4272.3;0.007758;0.0014609999999999998;-999.0;0.003879;0.001038;-999.0;0.004654;-1.798;0.025639999999999996
4572;-5.635962500000005;0.24734777777777778;0.00187;0.0007599999999999999;4894.6;0.0007482;0.0004779;-999.0;0.0007482;0.0004779;-999.0;0.0003741;0.0003369;-999.0
4573;-5.567779166666696;0.29869555555555555;0.002722;0.0009199999999999999;4537.8;0.0005445000000000001;0.00042320000000000004;-999.0;0.0005445000000000001;0.00042320000000000004;-999.0;0.001633;0.000736;-999.0
4574;-5.57105416666667;0.2560238888888889;0.003664;0.001;4741.8;0.0007327999999999999;0.00045;-999.0;0.0007327999999999999;0.00045;-999.0;0.002199;0.00078;-999.0
4575;-5.571312500000033;0.26809527777777775;0.010459999999999999;0.0017;4750.8;0.001495;0.0006232999999999999;-999.0;0.004483;0.001077;-999.0;0.004483;0.001077;-999.0
4576;-5.562425000000019;0.27982805555555557;0.0065450000000000005;0.0014;4729.9;0.002618;0.0008948000000000001;-999.0;0.001309;0.0006351;-999.0;0.002618;0.0008948000000000001;-999.0
4577;-5.55674166666671;0.271365;0.002813;0.0009199999999999999;4740.8;0.0007032999999999999;0.00046530000000000003;-999.0;0.001407;0.0006556;-999.0;0.0007032999999999999;0.00046530000000000003;-999.0
4578;-5.719699999999989;0.33403916666666666;0.00249;0.00088;4921.8;0.0009965;0.0005685999999999999;-999.0;0.0014939999999999999;0.0006769;-999.0;0.0006224000000000001;-0.8791;0.0032939999999999996
4579;-5.594045833333382;0.16595166666666666;0.002545;0.0009;4872.9;0.0005091000000000001;0.0004085;-999.0;0.001018;0.0005815;-999.0;0.001018;0.0005815;-999.0
4580;-5.451850000000036;0.34633166666666665;0.008421;0.0016;4857.1;0.0036609999999999998;0.001084;-999.0;0.0029289999999999997;0.0009289999999999999;-999.0;0.001831;0.0007742000000000001;-999.0
4581;-5.42732083333334;0.3113536111111111;0.00185;0.00084;4843.0;0.0008041000000000001;-0.8392;0.003054;0.0009251;0.000576;-999.0;0.0009251;0.000576;-999.0
4657;16.421445833333337;-0.6254638888888889;0.001275;0.00045999999999999996;8615.3;0.0002548;0.00020380000000000002;-999.0;0.0003641;-0.4595;0.0016870000000000001;0.001019;0.00041339999999999997;-999.0
4661;16.565979166666665;-0.5746677777777778;0.00107;0.00044;9694.6;0.00107;0.00044;-999.0;0.0008567000000000001;-0.4396;0.001011;0.0003568;-0.4396;0.001011
4684;-24.616345833333355;0.3852327777777778;0.001834;0.00062;6739.9;0.00026210000000000003;0.0002354;-999.0;0.0007863;0.00040810000000000005;-999.0;0.0007863;0.00040810000000000005;-999.0
4685;-24.599320833333365;0.45322361111111115;0.001285;0.00053;7101.9;0.0010710000000000001;0.0004864;-999.0;0.000551;-0.5295;0.001416;0.00021430000000000003;0.00021779999999999998;-999.0
4686;-24.494612500000073;0.46879722222222225;0.002386;0.0007599999999999999;6928.9;0.0003978;0.00031779999999999997;-999.0;0.001194;0.0005527;-999.0;0.0007955;0.0004491000000000001;-999.0
4687;-24.535583333333363;0.5941461111111112;0.002001;0.00079;6898.7;0.001001;0.0005457999999999999;-999.0;0.001001;0.0005457999999999999;-999.0;0.0006669;-0.7892;0.0033020000000000002
4688;-24.45151666666669;0.6508066666666666;0.004408;0.0018;7077.3;0.002205;-1.798;0.007294;0.001102;0.0008791000000000001;-999.0;0.0033060000000000003;0.001549;-999.0
4704;-26.947404166666672;0.4431805555555556;0.001276;0.00033;14340.2;0.0;-0.3297;0.0009366;0.0009925000000000001;0.00029160000000000004;-999.0;0.00028339999999999995;0.0001535;-999.0
4719;-24.864704166666684;0.42668500000000004;0.001338;0.00027;28980.7;0.00040730000000000003;0.00015;-999.0;0.0005237999999999999;0.00017250000000000002;-999.0;0.00040730000000000003;0.00015;-999.0
4720;-24.836983333333364;0.41513944444444445;0.0009679;0.00022999999999999998;29005.2;0.0002546;0.00011870000000000001;-999.0;0.0004584;0.0001558;-999.0;0.0002546;0.00011870000000000001;-999.0
4721;-24.817112500000064;0.39875472222222225;0.001396;0.00027;30208.6;0.0008939999999999999;0.0002224;-999.0;0.0001675;9.529e-05;-999.0;0.00033510000000000007;0.000135;-999.0
4722;-24.863891666666746;0.5023683333333333;0.0041270000000000005;0.00044;28640.1;0.001596;0.0002708;-999.0;0.001375;0.00025380000000000004;-999.0;0.0011560000000000001;0.00022850000000000002;-999.0
4723;-24.791362500000048;0.4925291666666667;0.000462;0.00016999999999999999;29914.7;0.0001155;8.815e-05;-999.0;0.0001155;8.815e-05;-999.0;0.000231;0.0001196;-999.0
4724;-24.780912500000056;0.4859038888888889;0.0017809999999999998;0.0003;29562.0;0.0008547;0.0002082;-999.0;0.0007122999999999999;0.0001898;-999.0;0.0002137;0.0001041;-999.0
4725;-24.934270833333414;0.5007713888888888;0.0007631000000000001;0.00021;29122.8;0.00011740000000000002;8.4e-05;-999.0;0.0003522;0.000144;-999.0;0.0002935;0.000132;-999.0
4726;-24.85193333333342;0.3275361111111111;0.0006048999999999999;0.00018999999999999998;28803.1;0.0002016;0.00010859999999999998;-999.0;0.0001008;7.6e-05;-999.0;0.0003024;0.0001357;-999.0
4727;-24.942737500000078;0.35514666666666667;0.0005488;0.00018999999999999998;29000.7;0.00015680000000000002;0.00010229999999999999;-999.0;0.0002352;0.0001242;-999.0;0.00015680000000000002;0.00010229999999999999;-999.0
4728;-24.950995833333366;0.35960305555555555;0.0005903;0.00018999999999999998;28107.6;0.00016869999999999998;0.00010180000000000001;-999.0;0.00025299999999999997;0.00012209999999999999;-999.0;0.00016869999999999998;0.00010180000000000001;-999.0
4729;-24.74602083333332;0.37637944444444443;0.001721;0.00029;30756.4;0.0007247999999999999;0.00019099999999999998;-999.0;0.0006342;0.00017680000000000001;-999.0;0.00036239999999999997;0.00013440000000000001;-999.0
4730;-24.77060000000006;0.34254166666666663;0.00041930000000000005;0.00016;30763.2;0.0001048;7.704e-05;-999.0;5.241e-05;5.63e-05;-999.0;0.000262;0.0001244;-999.0
4731;-24.741883333333362;0.36896027777777773;0.0009398;0.00022999999999999998;30755.2;0.0005874;0.0001789;-999.0;0.00023490000000000002;0.0001193;-999.0;0.00011750000000000001;8.178e-05;-999.0
4732;-24.97195000000005;0.4949294444444444;0.00044639999999999995;0.00016999999999999999;29790.1;0.00011159999999999999;8.5e-05;-999.0;0.0003348;0.0001457;-999.0;5.58e-05;-0.1698;0.00036899999999999997
4733;-24.93992083333336;0.31628388888888886;0.0007127999999999999;0.00021;27593.8;0.0001426;9.6e-05;-999.0;0.0003565;0.00015;-999.0;0.00021390000000000002;0.00011399999999999999;-999.0
4734;-24.98517083333337;0.4944563888888889;0.0008493999999999999;0.00022999999999999998;28522.3;0.00028310000000000005;0.00013659999999999999;-999.0;0.00028310000000000005;0.00013659999999999999;-999.0;0.00028310000000000005;0.00013659999999999999;-999.0
4735;-24.740133333333347;0.32879055555555553;0.0006085;0.0002;27871.3;0.00013519999999999998;9.697e-05;-999.0;0.0002028;0.00011520000000000001;-999.0;0.0002705;0.00013330000000000001;-999.0
4736;-24.999679166666738;0.3595911111111111;0.0006827000000000001;0.00021;30617.4;0.00021;0.0001167;-999.0;0.000105;8.167e-05;-999.0;0.0003676;0.0001575;-999.0
4737;-24.969537500000058;0.29834194444444445;0.0005172999999999999;0.00018999999999999998;30348.5;0.0002217;0.00012209999999999999;-999.0;0.00014780000000000001;0.00010180000000000001;-999.0;0.00014780000000000001;0.00010180000000000001;-999.0
4738;-24.934683333333396;0.6061669444444444;0.001531;0.00033;20703.2;0.0006564;-0.3297;0.001266;0.0007656000000000001;0.0002325;-999.0;0.0007656000000000001;0.0002325;-999.0
4739;-25.00509583333337;0.5665736111111112;0.0033829999999999997;0.00047000000000000004;19560.6;0.001393;0.0003045;-999.0;0.001193;0.000278;-999.0;0.000796;0.00023169999999999997;-999.0
4751;-39.12573333333336;-0.8475391666666667;0.006612000000000001;0.0015;3815.1;0.003052;0.001026;-999.0;0.001526;0.0007263;-999.0;0.0020350000000000004;0.0008684;-999.0
4752;-39.20672500000006;-0.7731930555555556;0.009204;0.0017;4055.8;0.009204;0.0017;-999.0;0.002124;-1.6980000000000002;0.002026;0.002832;-1.6980000000000002;0.002026
4753;-39.044850000000054;-0.880015;0.002466;0.00098;3689.6;0.0003523;0.000364;-999.0;0.0014089999999999999;0.0007467000000000001;-999.0;0.0007047999999999999;0.0005133;-999.0
4754;-38.918100000000095;-0.7796852777777779;0.008431999999999999;0.0019;2606.1;0.001405;0.0007599999999999999;-999.0;0.004217;0.00133;-999.0;0.00281;0.001077;-999.0
4812;57.13489999999999;-0.9013902777777778;0.002287;0.0005;11062.3;0.001016;0.00032930000000000004;-999.0;0.0005081;0.00023169999999999997;-999.0;0.0007621;0.00028660000000000003;-999.0
4814;57.11192083333333;-0.8807380555555556;0.008836;0.00099;6839.1;0.001607;0.00040760000000000004;-999.0;0.004016;0.0006406000000000001;-999.0;0.003213;0.0005824;-999.0
4816;57.128733333333315;-1.2177180555555556;0.0202;0.0017;3114.7;0.003368;0.0006926;-999.0;0.0101;0.001196;-999.0;0.006736;0.001007;-999.0
4841;58.21004583333331;-0.7252125;0.02307;0.00049;76880.5;0.005833;0.000245;-999.0;0.009818;0.0003176;-999.0;0.0074129999999999995;0.0002813;-999.0
4842;58.232220833333315;-0.7413194444444444;0.00131;0.00014;83300.1;0.0006675;9.7e-05;-999.0;0.00034619999999999996;7e-05;-999.0;0.0002967;6.5e-05;-999.0
4843;58.23610416666665;-0.7286566666666667;0.003443;0.00021;83167.6;0.001245;0.00012350000000000002;-999.0;0.001286;0.00012350000000000002;-999.0;0.0009128;0.0001087;-999.0
4844;58.23867916666666;-0.7100402777777778;0.000656;0.00011;83837.6;0.00025669999999999995;6.875e-05;-999.0;0.0001712;5.592e-05;-999.0;0.0002282;6.508e-05;-999.0
4845;58.24104583333332;-0.7368066666666666;0.002216;0.00018;83797.1;0.0007075;9.9e-05;-999.0;0.0008019;0.00010800000000000001;-999.0;0.0007075;9.9e-05;-999.0
4846;58.246825;-0.7272822222222223;0.025509999999999998;0.0005099999999999999;83594.6;0.00787;0.0002823;-999.0;0.01114;0.000337;-999.0;0.0065060000000000005;0.00025499999999999996;-999.0
4847;58.25047916666665;-0.7379555555555555;0.002517;0.00018999999999999998;84254.5;0.0005543;8.636e-05;-999.0;0.001131;0.00012090000000000001;-999.0;0.0008315;0.0001036;-999.0
4848;58.259995833333335;-0.7420916666666666;0.0006042999999999999;0.00011;80894.6;0.0001422;5.2e-05;-999.0;0.00032;7.7e-05;-999.0;0.0001422;5.2e-05;-999.0
