,OBJID,RA,DEC,NH,ENERGY_SLOPE,ENERGY_SLOPE_ERROR,EXPOSURE_TIME,nufnu_3keV(erg.s-1.cm-2),nufnu_error_3keV(erg.s-1.cm-2),nufnu_0.5keV(erg.s-1.cm-2),nufnu_error_0.5keV(erg.s-1.cm-2),upper_limit_0.5keV(erg.s-1.cm-2),nufnu_1.5keV(erg.s-1.cm-2),nufnu_error_1.5keV(erg.s-1.cm-2),upper_limit_1.5keV(erg.s-1.cm-2),nufnu_4.5keV(erg.s-1.cm-2),nufnu_error_4.5keV(erg.s-1.cm-2),upper_limit_4.5keV(erg.s-1.cm-2),OBJID,ALPHA_J2000,DELTA_J2000,MAG_AUTO,MAGERR_AUTO,CLASS_STAR,FLUX_RADIUS,FLAGS
898,4563,-5.609333333333326,0.26941777777777776,3.55e+20,0.8,-999/-999,4664.5,1.0460899999999999e-13,1.9772200000000002e-14,4.79649e-14,1.75725e-14,-999.0,1.32611e-13,3.431619999999999e-14,-999.0,9.990610000000001e-14,3.66017e-14,-999.0,6590762,-5.609083027533529,0.2695288527471509,23.850698471069336,0.09047968685626984,0.10408230125904083,2.8434953689575195,0
899,4564,-5.618704166666703,0.2647883333333333,3.55e+20,0.8,-999/-999,4530.9,8.48369e-14,1.83599e-14,7.777469999999998e-14,2.46041e-14,-999.0,5.37746e-14,2.3987299999999998e-14,-999.0,8.102539999999998e-14,3.6143099999999995e-14,-999.0,6590098,-5.6179016152128725,0.2637216680794858,24.325252532958984,0.1380113959312439,0.7220491766929626,1.946169137954712,0
900,4565,-5.588870833333374,0.2697363888888889,3.55e+20,0.759,+0.17/-0.14,4477.6,4.55656e-13,4.0866e-14,2.67246e-13,4.266690000000001e-14,-999.0,4.2066999999999996e-13,6.2867e-14,-999.0,4.965140000000002e-13,8.49063e-14,-999.0,6590939,-5.588656454698651,0.26963635536953745,20.140966415405273,0.009067725390195847,0.02861892245709896,4.94189977645874,0
901,4566,-5.589729166666699,0.2789947222222222,3.55e+20,0.443,+0.24/-0.18,4635.7,2.5124299999999996e-13,3.45914e-14,5.06659e-14,1.75947e-14,-999.0,2.343880000000001e-13,4.52075e-14,-999.0,3.1217399999999996e-13,6.57518e-14,-999.0,6591768,-5.590378069144606,0.2786958323036935,24.776752471923828,0.1841466724872589,0.5047059059143066,1.8879680633544922,0
902,4567,-5.600333333333367,0.26559666666666665,3.55e+20,0.5329999999999999,+0.25/-0.19,4344.8,2.74636e-13,3.61137e-14,1.66884e-13,3.4137599999999997e-14,-999.0,1.25078e-13,3.62476e-14,-999.0,3.28796e-13,7.3956e-14,-999.0,6590323,-5.601901487009286,0.26557446196944806,21.68059730529785,0.020714987069368362,0.5413289666175842,2.689563274383545,3
903,4570,-5.579716666666684,0.2740002777777778,3.55e+20,0.397,+0.24/-0.19,4773.7,2.77844e-13,3.742e-14,1.05077e-13,2.5608999999999998e-14,-999.0,1.64417e-13,4.00712e-14,-999.0,3.52729e-13,7.46557e-14,-999.0,6591368,-5.579128939316433,0.2742637359354064,20.85263442993164,0.0097074368968606,0.07980022579431534,2.683042287826538,0
904,4571,-5.585912500000006,0.25774277777777777,3.54e+20,0.8,-999/-999,4272.3,1.64334e-13,2.54124e-14,2.0076900000000002e-13,3.78092e-14,-999.0,1.3886e-13,3.71583e-14,-999.0,2.510550000000001e-13,-9.69913e-11,1.38312e-12,6589361,-5.5858629089239,0.25743800629425767,24.016061782836914,0.12964914739131927,0.20648682117462158,2.442065954208374,0
905,4572,-5.635962500000005,0.24734777777777775,3.55e+20,0.8,-999/-999,4894.6,2.641e-14,1.07335e-14,1.93776e-14,1.23771e-14,-999.0,2.6787099999999997e-14,1.7109799999999994e-14,-999.0,2.01808e-14,1.81741e-14,-999.0,6588237,-5.636963609197039,0.24680193754541105,23.762989044189453,0.11650876700878143,0.4964219331741333,3.2259249687194824,0
906,4573,-5.567779166666696,0.29869555555555555,3.56e+20,0.8,-999/-999,4537.8,3.84537e-14,1.2996799999999999e-14,1.41124e-14,1.09685e-14,-999.0,1.9496400000000003e-14,1.51531e-14,-999.0,8.80922e-14,3.970350000000001e-14,-999.0,6593871,-5.569522321034924,0.2989714570273217,24.49260711669922,0.1509970724582672,0.5795784592628479,2.083805561065674,0
907,4574,-5.57105416666667,0.2560238888888889,3.54e+20,0.8,-999/-999,4741.8,5.17284e-14,1.4118000000000001e-14,1.89641e-14,1.16455e-14,-999.0,2.6232799999999997e-14,1.61091e-14,-999.0,1.18623e-13,4.207630000000001e-14,-999.0,6589318,-5.570825114026206,0.2571293158563062,23.51207160949707,0.07845235615968704,0.010714163072407246,3.2176873683929443,0
908,4575,-5.571312500000033,0.2680952777777777,3.54e+20,0.8,-999/-999,4750.8,1.47674e-13,2.40006e-14,3.86891e-14,1.61304e-14,-999.0,1.6048199999999998e-13,3.8554400000000007e-14,-999.0,2.41831e-13,5.80977e-14,-999.0,6590459,-5.570495622987892,0.2670579873747552,24.115840911865234,0.1685093343257904,0.6926149725914001,3.0811948776245117,0
909,4576,-5.562425000000019,0.2798280555555556,3.55e+20,0.8,-999/-999,4729.9,9.2435e-14,1.9772200000000002e-14,6.780360000000002e-14,2.3174400000000004e-14,-999.0,4.68648e-14,2.27379e-14,-999.0,1.41228e-13,4.827e-14,-999.0,6591956,-5.562011980453235,0.2804267185659782,23.724409103393555,0.07554128021001816,0.014710336923599243,2.464611768722534,0
910,4577,-5.55674166666671,0.271365,3.54e+20,0.8,-999/-999,4740.8,3.97139e-14,1.29886e-14,1.82007e-14,1.2041500000000001e-14,-999.0,5.03678e-14,2.3469200000000002e-14,-999.0,3.79388e-14,2.51001e-14,-999.0,6590921,-5.558636959429123,0.27105207280697596,23.69929313659668,0.083390012383461,0.011244288645684719,2.880289316177368,0
911,4578,-5.719699999999988,0.33403916666666666,3.59e+20,0.8,-999/-999,4921.8,3.52111e-14,1.24441e-14,2.58861e-14,1.47705e-14,-999.0,5.35136e-14,2.42459e-14,-999.0,3.35772e-14,-4.74257e-11,1.77705e-13,6597468,-5.719960917306139,0.3342948421559208,23.73421287536621,0.10982489585876465,0.00987870991230011,2.966569423675537,0
912,4579,-5.594045833333381,0.16595166666666664,3.55e+20,0.8,-999/-999,4872.9,3.5943e-14,1.2710700000000002e-14,1.31852e-14,1.05797e-14,-999.0,3.6446399999999997e-14,2.08189e-14,-999.0,5.4915999999999995e-14,3.1369e-14,-999.0,6579760,-5.594863293470439,0.16432698039474214,23.10724639892578,0.05412803217768669,0.711022675037384,2.385952949523926,0
913,4580,-5.451850000000036,0.34633166666666665,3.57e+20,0.8,-999/-999,4857.1,1.19006e-13,2.26112e-14,9.4959e-14,2.81168e-14,-999.0,1.0489000000000001e-13,3.326840000000001e-14,-999.0,9.87751e-14,4.1765e-14,-999.0,6598939,-5.451994198275941,0.3460653443641467,18.91035270690918,0.002510511316359043,0.029594942927360535,4.142602920532227,3
914,4581,-5.42732083333334,0.3113536111111111,3.55e+20,0.8,-999/-999,4843.0,2.61276e-14,1.18633e-14,2.0825400000000006e-14,-2.17344e-11,7.90955e-14,3.31204e-14,2.0622e-14,-999.0,4.9904500000000005e-14,3.10723e-14,-999.0,6595126,-5.428353363121403,0.3105399810787833,23.493412017822266,0.09028811752796173,0.005209960043430328,2.6526527404785156,0
915,4657,16.421445833333333,-0.6254638888888889,3.77e+20,0.8,-999/-999,8615.3,1.81356e-14,6.543040000000001e-15,6.70888e-15,5.36605e-15,-999.0,1.30697e-14,-1.64942e-11,6.05566e-14,5.4988300000000004e-14,2.23083e-14,-999.0,8592740,16.42291390690665,-0.6256170548310219,25.16979217529297,0.21378378570079803,0.6641941070556641,1.819174885749817,0
916,4661,16.565979166666665,-0.5746677777777778,3.84e+20,0.8,-999/-999,9694.6,1.5255e-14,6.2730800000000006e-15,2.8320800000000004e-14,1.1645900000000001e-14,-999.0,3.07778e-14,-1.57931e-11,3.63212e-14,1.92561e-14,-2.37248e-11,5.4562699999999997e-14,8798307,16.564143916635942,-0.5748361746514269,24.247438430786133,0.13045425713062286,0.16528290510177612,2.5211081504821777,0
917,4685,-24.599320833333362,0.4532236111111112,4.51e+20,0.8,-999/-999,7101.9,1.8710900000000002e-14,7.71733e-15,2.978450000000001e-14,1.35268e-14,-999.0,1.99528e-14,-1.91743e-11,5.1276199999999993e-14,1.15778e-14,1.17669e-14,-999.0,17207342,-24.598616119099688,0.45183281486743543,24.535295486450195,0.15896771848201752,0.003930522128939629,2.976100444793701,0
918,4686,-24.494612500000077,0.4687972222222223,4.51e+20,0.8,-999/-999,6928.9,3.474250000000001e-14,1.10664e-14,1.1062799999999998e-14,8.83802e-15,-999.0,4.32371e-14,2.00144e-14,-999.0,4.29777e-14,2.42631e-14,-999.0,17209608,-24.493738831805445,0.46886815208417143,22.29676628112793,0.016221174970269203,0.9849244952201843,2.0820202827453613,0
919,4688,-24.451516666666695,0.6508066666666666,4.42e+20,0.8,-999/-999,7077.3,6.400419999999998e-14,2.6136e-14,6.09197e-14,-4.96751e-11,2.01519e-13,3.98637e-14,3.18006e-14,-999.0,1.7858699999999996e-13,8.367539999999999e-14,-999.0,17226567,-24.45013676488702,0.6508042873109102,22.336841583251953,0.03844457492232323,0.027193544432520866,3.9482052326202393,0
920,4704,-26.94740416666667,0.4431805555555556,3.73e+20,0.8,-999/-999,14340.2,1.81269e-14,4.68798e-15,0.0,-8.65495e-12,2.4586700000000003e-14,3.56099e-14,1.04623e-14,-999.0,1.52923e-14,8.28286e-15,-999.0,16458774,-26.948481958787056,0.44341426687275887,21.698762893676758,0.024565232917666435,0.02300163358449936,4.914139747619629,3
921,4719,-24.864704166666684,0.426685,4.44e+20,0.8,-999/-999,28980.7,1.94398e-14,3.92283e-15,1.12692e-14,4.1502e-15,-999.0,1.8952099999999998e-14,6.2413999999999984e-15,-999.0,2.20023e-14,8.103e-15,-999.0,17204191,-24.864577129490158,0.4271114583857641,19.823820114135742,0.0023990017361938953,0.9843308329582214,2.2438032627105713,0
922,4720,-24.836983333333364,0.4151394444444445,4.45e+20,0.8,-999/-999,29005.2,1.40675e-14,3.3428199999999998e-15,7.04936e-15,3.2865699999999997e-15,-999.0,1.6588099999999997e-14,5.63793e-15,-999.0,1.3753700000000001e-14,6.41229e-15,-999.0,17202533,-24.836815130881746,0.4147873188610813,20.713884353637695,0.007714373059570789,0.8270571827888489,3.0887250900268555,0
923,4721,-24.817112500000068,0.3987547222222223,4.46e+20,0.8,-999/-999,30208.6,2.0295e-14,3.92526e-15,2.47718e-14,6.16248e-15,-999.0,6.0619900000000005e-15,3.4486400000000004e-15,-999.0,1.81028e-14,7.29297e-15,-999.0,17200429,-24.8171755018073,0.39842065066116894,20.23760223388672,0.0035898189526051283,0.879278838634491,2.536994218826294,0
924,4726,-24.85193333333342,0.3275361111111111,4.47e+20,0.8,-999/-999,28803.1,8.79706e-15,2.76317e-15,5.59017e-15,3.0113700000000007e-15,-999.0,3.64846e-15,2.75082e-15,-999.0,1.6336600000000003e-14,7.33092e-15,-999.0,17190970,-24.851150088575025,0.32837572292056705,23.707475662231445,0.08565749228000641,0.0001586783619131893,3.245015859603882,2
925,4727,-24.942737500000078,0.3551466666666667,4.44e+20,0.8,-999/-999,29000.7,7.97352e-15,2.76051e-15,4.33834e-15,2.8304400000000003e-15,-999.0,8.51001e-15,4.4938000000000006e-15,-999.0,8.47034e-15,5.52625e-15,-999.0,17194755,-24.942089253123015,0.35547568529715884,22.99437141418457,0.030910082161426544,0.980963945388794,2.043635368347168,0
926,4729,-24.746020833333322,0.3763794444444444,4.49e+20,0.8,-999/-999,30756.4,2.5044e-14,4.22008e-15,2.0127000000000002e-14,5.303880000000001e-15,-999.0,2.29606e-14,6.40087e-15,-999.0,1.95787e-14,7.26096e-15,-999.0,17197283,-24.745556887347504,0.37510129059682273,24.60767364501953,0.14268699288368225,0.22439037263393402,2.1573376655578613,0
927,4731,-24.74188333333336,0.3689602777777777,4.49e+20,0.8,-999/-999,30755.2,1.3675999999999999e-14,3.34696e-15,1.63115e-14,4.96787e-15,-999.0,8.50432e-15,4.31914e-15,-999.0,6.3479399999999996e-15,4.41816e-15,-999.0,17196407,-24.74228989834137,0.368146842856334,24.505840301513672,0.1377631276845932,0.5888945460319519,2.7593045234680176,0
928,4733,-24.93992083333336,0.3162838888888889,4.45e+20,0.8,-999/-999,27593.8,1.03598e-14,3.05214e-15,3.94831e-15,2.65805e-15,-999.0,1.29007e-14,5.42805e-15,-999.0,1.15551e-14,6.15839e-15,-999.0,17189290,-24.93984301769717,0.3164538674427161,20.957487106323242,0.006201848387718201,0.9828237891197205,2.188164234161377,0
929,4735,-24.74013333333335,0.32879055555555553,4.51e+20,0.8,-999/-999,27871.3,8.860370000000002e-15,2.9122e-15,3.75991e-15,2.69674e-15,-999.0,7.34379e-15,4.17162e-15,-999.0,1.4614e-14,7.20167e-15,-999.0,17190985,-24.740606844627962,0.32855500561359685,24.074806213378906,0.09017255902290344,0.06597370654344559,2.491929292678833,3
930,4736,-24.999679166666738,0.3595911111111111,4.42e+20,0.8,-999/-999,30617.4,9.912799999999998e-15,3.0492e-15,5.8018799999999995e-15,3.22419e-15,-999.0,3.79827e-15,2.95433e-15,-999.0,1.98574e-14,8.507989999999999e-15,-999.0,17195341,-25.000022500425814,0.3600378337633112,25.057811737060547,0.15978853404521942,0.6686152219772339,1.9973706007003784,0
931,4737,-24.96953750000005,0.29834194444444445,4.45e+20,0.8,-999/-999,30348.5,7.518439999999998e-15,2.76146e-15,6.1384300000000014e-15,3.3806999999999995e-15,-999.0,5.34844e-15,3.68384e-15,-999.0,7.9843e-15,5.49934e-15,-999.0,17186533,-24.970709935493062,0.29795245677788773,24.45744514465332,0.09564650803804398,0.11271533370018005,1.9234943389892578,0
932,4739,-25.005095833333375,0.5665736111111112,4.34e+20,0.8,-999/-999,19560.6,4.89994e-14,6.80748e-15,3.82587e-14,8.363089999999998e-15,-999.0,4.3114999999999995e-14,1.00469e-14,-999.0,4.29936e-14,1.25146e-14,-999.0,17219823,-25.005236665305063,0.5665886624450087,19.98972511291504,0.003265511943027377,0.7973062992095947,2.833198070526123,0
933,4751,-39.12573333333336,-0.8475391666666667,3.84e+20,0.8,-999/-999,3815.1,9.42673e-14,2.13855e-14,8.07803e-14,2.71562e-14,-999.0,5.48231e-14,2.60931e-14,-999.0,1.09827e-13,4.6866699999999995e-14,-999.0,5573498,-39.125227793419015,-0.8466010220488723,24.842037200927734,0.19052019715309143,0.5036741495132446,1.8079824447631836,0
934,4753,-39.04485000000005,-0.880015,3.84e+20,0.8,-999/-999,3689.6,3.515780000000001e-14,1.39719e-14,9.32468e-15,9.63435e-15,-999.0,5.06197e-14,2.68259e-14,-999.0,3.80374e-14,2.7702300000000004e-14,-999.0,5570023,-39.04502555411523,-0.8807219985431232,20.6004695892334,0.010320461355149746,0.02962145209312439,3.3229761123657227,0
935,4754,-38.918100000000095,-0.7796852777777779,3.83e+20,0.8,-999/-999,2606.1,1.20173e-13,2.70788e-14,3.71594e-14,2.01005e-14,-999.0,1.51483e-13,4.77763e-14,-999.0,1.5165e-13,5.81235e-14,-999.0,5579512,-38.91889304071708,-0.779619876212341,19.528602600097656,0.003233734518289566,0.8943015336990356,1.914812445640564,0
936,5016,6.922679166666653,1.061233888888889,2.86e+20,0.8,-999/-999,29238.7,7.1327e-15,2.34583e-15,3.50325e-15,-4.17148e-12,1.1991200000000001e-14,5.244830000000001e-15,3.13021e-15,-999.0,1.98947e-14,7.802689999999999e-15,-999.0,15974246,6.924076846356897,1.0603747382880357,23.692758560180664,0.1230846643447876,0.6259264349937439,5.524155139923096,1
937,5029,39.18270833333332,-0.9945869444444444,2.96e+20,0.8,-999/-999,3751.5,1.87752e-13,2.35382e-14,1.67884e-13,2.91402e-14,-999.0,2.410780000000001e-13,4.18447e-14,-999.0,4.87525e-13,-9.1512e-11,6.04152e-13,13486612,39.183078775287605,-0.995298441056506,18.364721298217773,0.002802332164719701,0.8863127827644348,3.8360445499420166,0
938,5033,10.767170833333326,-0.6398466666666667,2e+20,0.8,-999/-999,5643.8,2.49478e-14,9.3688e-15,1.7122099999999998e-14,1.01911e-14,-999.0,2.6213400000000003e-14,1.5602200000000006e-14,-999.0,2.00669e-14,1.6999500000000002e-14,-999.0,7545120,10.767090719802754,-0.6399964757894666,23.90994644165039,0.1109992116689682,0.16359487175941467,2.8204293251037598,0
939,5034,10.709274999999991,-0.6149927777777777,1.99e+20,0.8,-999/-999,5060.2,4.2103699999999995e-14,1.20411e-14,4.50981e-14,1.6773e-14,-999.0,4.4246300000000004e-14,-3.1598e-11,9.12338e-14,6.34982e-14,2.93598e-14,-999.0,7547883,10.709816855779973,-0.615568650444776,18.977256774902344,0.0017981849377974868,0.9840855598449707,2.279191255569458,0
940,5036,10.877512499999995,-0.4712336111111111,1.81e+20,0.8,-999/-999,5431.8,3.43679e-14,1.12965e-14,2.33787e-14,1.2492e-14,-999.0,1.81337e-14,1.36625e-14,-999.0,5.56251e-14,2.97223e-14,-999.0,7562230,10.876708493498164,-0.4704257398061373,20.426855087280273,0.00620574364438653,0.8898691534996033,2.6135077476501465,0
941,5037,10.986275000000004,-0.6164197222222222,1.99e+20,0.8,-999/-999,5433.6,4.34015e-14,1.2977600000000002e-14,2.97519e-14,-2.22279e-11,5.46178e-14,1.26659e-14,1.14288e-14,-999.0,1.55194e-13,4.9125e-14,-999.0,7548838,10.986361712645579,-0.6153617228399273,16.30596160888672,0.0009696547058410943,0.028626741841435432,21.84130096435547,2
942,5123,31.860362500000008,0.3764763888888889,2.35e+20,0.8,-999/-999,80270.8,9.8646e-15,1.6264800000000002e-15,6.13546e-15,1.6593399999999999e-15,-999.0,1.00908e-14,2.6015899999999997e-15,-999.0,9.79386e-15,3.18422e-15,-999.0,13230127,31.860975432517687,0.376154376750717,22.108686447143555,0.039124876260757446,0.07889973372220993,4.0327467918396,0
943,5126,31.782866666666678,0.27504,2.34e+20,0.6559999999999999,+0.27/-0.20,81901.3,1.67702e-14,2.2827e-15,9.622849999999999e-15,2.14847e-15,-999.0,1.2182500000000001e-14,3.07956e-15,-999.0,1.9064599999999998e-14,4.81922e-15,-999.0,13221825,31.783659549229302,0.2743498839108818,21.383230209350586,0.01584187150001526,0.8847198486328125,2.8711676597595215,0
944,5127,31.726654166666666,0.3240986111111111,2.34e+20,0.8,-999/-999,78559.2,6.9966999999999995e-15,1.49039e-15,8.30533e-15,2.1368400000000002e-15,-999.0,4.96883e-15,2.07788e-15,-999.0,1.2636699999999999e-15,1.2889799999999999e-15,-999.0,13226057,31.726551368051062,0.32305061230601384,19.843992233276367,0.004370431415736675,0.9824398159980774,2.6757588386535645,0
945,5128,31.71940833333332,0.35282638888888884,2.34e+20,0.8,-999/-999,75320.3,8.96266e-15,1.6258800000000001e-15,5.40165e-15,1.69834e-15,-999.0,7.18152e-15,2.32914e-15,-999.0,1.23298e-14,3.8766199999999995e-15,-999.0,13228210,31.71857209013954,0.3520739009654569,24.530593872070312,0.19429346919059753,0.37737080454826355,2.3790345191955566,0
946,5129,31.91604166666667,0.34754888888888885,2.34e+20,1.129,+0.19/-0.15,85203.9,1.99601e-14,1.8886600000000002e-15,2.60594e-14,3.3904600000000003e-15,-999.0,1.99457e-14,3.41005e-15,-999.0,1.86699e-14,3.9860799999999995e-15,-999.0,13227936,31.91623194955853,0.3472796087420777,20.145673751831055,0.005155631806701422,0.9661831855773926,2.7490155696868896,0
947,5130,31.78096249999999,0.43590249999999997,2.35e+20,0.8,-999/-999,83347.7,1.21905e-14,1.76202e-15,9.586799999999999e-15,2.09984e-15,-999.0,1.02391e-14,2.6563e-15,-999.0,1.09353e-14,3.3522e-15,-999.0,13235367,31.78186917409948,0.4355025800271728,21.915626525878906,0.023940837010741234,0.9577738642692566,2.776888847351074,0
948,5131,31.82750833333333,0.4394494444444445,2.35e+20,0.8,-999/-999,80431.6,5.6235500000000004e-15,1.3554e-15,5.50987e-15,1.8547999999999997e-15,-999.0,1.8304000000000007e-15,1.26038e-15,-999.0,6.97792e-15,3.07653e-15,-999.0,13235792,31.827882648739998,0.44020329652031526,21.633399963378906,0.04443586245179176,0.1395217776298523,6.935308933258057,3
949,5132,31.815849999999987,0.4541644444444445,2.35e+20,0.478,+0.27/-0.20,83529.4,1.6084000000000002e-14,2.4186399999999998e-15,3.7374699999999996e-15,1.2972999999999998e-15,-999.0,1.53184e-14,3.29311e-15,-999.0,1.9733e-14,4.89392e-15,-999.0,13236848,31.816380124582142,0.4539595679489867,23.99923324584961,0.08341144770383835,0.7048447132110596,2.306903600692749,0
950,5133,31.87973333333332,0.4354294444444445,2.35e+20,0.8,-999/-999,83386.8,3.85882e-15,1.20631e-15,8.96358e-16,7.50467e-16,-999.0,2.00899e-15,1.36874e-15,-999.0,1.02192e-14,3.76517e-15,-999.0,13235388,31.880351573324536,0.43607184847392827,24.6479549407959,0.20120733976364136,0.3645591139793396,2.7308390140533447,0
951,5134,31.90825000000001,0.40868166666666667,2.35e+20,0.8,-999/-999,83082.6,4.57448e-15,1.26052e-15,3.28137e-15,1.44262e-15,-999.0,1.40121e-15,1.14885e-15,-999.0,8.55011e-15,3.50511e-15,-999.0,13232982,31.907978087476376,0.40919620461932327,24.617618560791016,0.18626685440540314,0.39253878593444824,2.0677177906036377,0
952,5135,31.78854999999999,0.2256,2.3e+20,0.8,-999/-999,84183.6,1.0065000000000001e-14,1.6236e-15,4.62991e-15,1.4108399999999999e-15,-999.0,1.23424e-14,2.9630199999999998e-15,-999.0,1.06007e-14,3.2302799999999997e-15,-999.0,13217441,31.78801884362282,0.22567991445654667,22.709230422973633,0.048248130828142166,0.9239464998245239,2.7524242401123047,0
953,5136,31.76546666666667,0.4497625,2.35e+20,0.8,-999/-999,81558.0,6.29177e-15,1.3554e-15,2.98865e-15,1.2197699999999999e-15,-999.0,7.447239999999998e-15,2.35312e-15,-999.0,6.8164e-15,2.7820199999999998e-15,-999.0,13236433,31.764304830123862,0.4490707365907283,24.324033737182617,0.1431804746389389,0.5399589538574219,2.155115842819214,0
954,5137,31.93725833333332,0.3513194444444444,2.34e+20,0.831,+0.19/-0.15,85172.6,2.21527e-14,2.24298e-15,1.83845e-14,2.84736e-15,-999.0,1.63649e-14,3.16809e-15,-999.0,2.344e-14,4.6452800000000004e-15,-999.0,13228017,31.936972116336396,0.349496089604262,23.829444885253906,0.14234422147274017,0.5070673823356628,2.8393473625183105,0
955,5138,31.826854166666664,0.2132405555555556,2.33e+20,0.8,-999/-999,78630.5,7.35846e-15,1.48984e-15,7.31613e-15,1.9827100000000002e-15,-999.0,6.39029e-15,2.28336e-15,-999.0,2.78573e-15,1.8812000000000003e-15,-999.0,13216359,31.828197215675118,0.2125853848320619,20.93345069885254,0.011669355444610119,0.9819369316101074,2.7063522338867188,0
956,5139,31.94054166666666,0.35737444444444444,2.35e+20,0.8,-999/-999,85292.2,5.68861e-15,1.3554e-15,4.5042200000000004e-15,1.65249e-15,-999.0,4.04128e-15,1.92534e-15,-999.0,6.1649099999999994e-15,2.93708e-15,-999.0,13228642,31.940608028984894,0.35780087112934916,23.2530460357666,0.10448610037565231,0.6502499580383301,4.178667068481445,0
957,5140,31.68765833333333,0.293725,2.29e+20,0.8,-999/-999,46748.5,1.24403e-14,2.164e-15,2.5421600000000007e-15,1.28682e-15,-999.0,7.63574e-15,2.8215199999999997e-15,-999.0,3.20438e-14,6.955740000000001e-15,-999.0,13223499,31.68773866693576,0.2934206515647776,23.836576461791992,0.13887156546115875,0.5683028697967529,4.220040798187256,2
