,A,A,A,A,B,B,B,B,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO
,RA,DEC,OBJID_A,pos_err,OBJID_B,ALPHA_J2000,DELTA_J2000,MAG_AUTO,Reliability,LR,duplicates,duplicates_LR,duplicates_R
OBJID_A,,,,,,,,,,,,,
220,23.77052916666668,0.6825305555555555,220.0,5.0,11007130.0,23.771164960924832,0.6818614467099837,20.354930877685547,0.7174621249121659,0.02250581486526737,11007182;11007083,0.0047584292626223195;0.00410440110620208,0.1516938084865332;0.13084406660130077
221,23.65005833333333,0.4392594444444445,221.0,5.0,,,,,,,,,
222,23.740016666666666,0.4611075,222.0,5.0,10985007.0,23.74129031010559,0.4606644108288561,19.884599685668945,1.0,0.018714199590249527,,,
223,23.632837499999994,0.4293063888888889,223.0,5.0,10982257.0,23.632512535971646,0.43053631498003375,20.389497756958008,0.6410644220903613,0.019617463219331433,10981932;10981946;10982233,0.0032647109578589763;0.0033828667952146554;0.004336350312675873,0.10668504995230779;0.11054617627349186;0.14170435168383894
224,23.798229166666662,0.7279394444444445,224.0,5.0,11012479.0,23.79867703140427,0.7283235232416764,21.369009017944336,0.8056025890938947,0.014034398760084856,11012200,0.003386596343555651,0.1943974109061052
225,12.627933333333347,0.1906358333333333,225.0,5.0,8471827.0,12.628379260978962,0.19033481960166765,19.633195877075195,0.7276339782093054,0.030740839043685415,8471653;8471729,0.004444440407095082;0.007062388970831823,0.1051996612627615;0.1671663605279332
226,12.593833333333324,0.15745055555555554,226.0,5.0,,,,,,,,,
227,12.814516666666664,0.12217194444444444,227.0,5.0,8464974.0,12.814048351432971,0.12365005743079535,24.694271087646484,0.5040651521431002,0.0033618424727287037,8464604,0.0033076177318408484,0.49593484785689973
228,45.91696250000001,-1.0372011111111112,228.0,5.0,,,,,,,,,
233,45.92769583333333,-1.1360991666666669,233.0,5.0,,,,,,,,,
242,46.02021666666667,-0.9892533333333332,242.0,5.0,,,,,,,,,
254,46.15105416666666,-1.0684850000000001,254.0,5.0,,,,,,,,,
255,46.174925,-1.0538011111111112,255.0,5.0,,,,,,,,,
256,46.13954999999999,-0.9022255555555556,256.0,5.0,,,,,,,,,
258,16.70150000000001,-1.1371127777777776,258.0,5.0,,,,,,,,,
259,16.702679166666652,-1.3331436111111108,259.0,5.0,,,,,,,,,
260,16.67442083333333,-1.3490455555555554,260.0,5.0,,,,,,,,,
261,16.662291666666675,-1.1089336111111112,261.0,5.0,,,,,,,,,
262,16.64231666666666,-1.1027125,262.0,5.0,,,,,,,,,
263,16.79532499999999,-1.38086,263.0,5.0,,,,,,,,,
264,18.16532083333334,0.3281075,264.0,5.0,9835196.0,18.165335032227546,0.3287739125801708,19.42299461364746,0.7643543109947766,0.029906508570377698,9834861;9834952;9835066,0.004059201052702137;0.0020263430772734362;0.003134446804118117,0.10374557152086274;0.051789531466822504;0.0801105860175381
265,18.060554166666666,0.2874825,265.0,5.0,9829860.0,18.060342858653577,0.2867251050576931,24.705364227294922,0.27945648957102287,0.004245360648284981,9829799;9830097;9830117,0.0031338637374013706;0.0038032106703374128;0.004009055593564595,0.20629073273242532;0.25035138144527425;0.2639013962512775
266,18.17657083333333,0.3536375,266.0,5.0,9838132.0,18.177937865193158,0.3547379565966476,20.533143997192386,1.0,0.012141248310494658,,,
267,18.150325000000013,0.20547944444444446,267.0,5.0,9819461.0,18.15020134039233,0.2051011671443983,23.30153465270996,0.6327037107997472,0.006789514978497456,9819592,0.003941439910190339,0.3672962892002528
268,18.166045833333328,0.4045488888888889,268.0,5.0,9843339.0,18.166795994907567,0.40390945077163737,20.163976669311523,0.7270080402976046,0.02844624964085147,9843084;9843304;9843439,0.0031171509811117135;0.003982199272993887;0.0035822337246090245,0.07966582079190208;0.10177408010144896;0.09155205880904455
269,18.203499999999988,0.3855308333333334,269.0,5.0,9841591.0,18.203801818986076,0.3863127433329373,20.653860092163086,0.5470900891389378,0.017560914665043587,9841380;9841385,0.0053253646095516565;0.009212482910409091,0.16590560654203423;0.28700430431902796
270,18.2167125,0.3946716666666667,270.0,5.0,9842393.0,18.216244831391496,0.3945584318956735,21.49100685119629,0.6669078350866062,0.011572400905679656,9842340,0.0057799232039581275,0.3330921649133938
271,18.200620833333346,0.4123361111111111,271.0,5.0,9844250.0,18.200234930142614,0.41298979117086143,21.435569763183594,0.7969850491265226,0.01325584712410943,9843906,0.0033766444623231336,0.2030149508734774
272,18.266308333333345,0.320995,272.0,5.0,9834638.0,18.265474584312813,0.3192859033132709,18.518842697143555,0.5231422558094375,0.02968719093938217,9834737;9834078,0.02490624639806575;0.0021543986664480782,0.43889332443189233;0.03796441975867007
273,18.26968333333332,0.2455277777777778,273.0,5.0,9824924.0,18.27029562502728,0.2458722781007113,21.39347648620605,0.676300867891028,0.013966738975754019,9824798;9824868,0.004887375144537144;0.0017975508987229365,0.23665768062949455;0.0870414514794774
274,17.971920833333346,0.22503972222222224,274.0,5.0,9822820.0,17.971580835720907,0.22568318475970855,18.476322174072266,0.4411336883243834,0.04213098200299095,9822152;9821945;9822036;9822082;9822323;9822457;9822478,0.008231518218477472;0.0026056902154963793;0.0033210015254697993;0.0033380761502294293;0.014534740261557176;0.012367868814149256;0.008976276882570371,0.08618835402337736;0.02728295617014275;0.03477264431570555;0.03495142467730348;0.15218642613083283;0.1294981348004292;0.09398637155782548
275,18.09759166666666,0.10472166666666667,275.0,5.0,9807504.0,18.098076968753503,0.1060181138602736,22.138652801513672,0.5038844926056634,0.00652742222897527,9807308;9807205,0.0026735062515378053;0.0037532749624644554,0.20638136982379354;0.2897341375705431
276,18.31536666666668,0.23402444444444445,276.0,5.0,9823515.0,18.31656451278743,0.2351239907127469,21.124425888061523,1.0,0.010067626188901205,,,
277,18.228079166666674,0.05418305555555556,277.0,5.0,,,,,,,,,
312,33.70425,-0.6296208333333334,312.0,5.0,12295546.0,33.70348022176547,-0.6300993370148004,21.928958892822266,0.5822983060733881,0.010127919558241008,12295445;12295700,0.004250711830934732;0.003014377404781783,0.244391978483416;0.17330971544319596
313,33.69944583333333,-0.6224336111111112,313.0,5.0,12296359.0,33.69959101323519,-0.622467481114739,21.70499038696289,0.5988410866776424,0.01012255149602461,12296293,0.006781017282437654,0.40115891332235765
324,33.71280833333333,-0.6202197222222222,324.0,5.0,12296583.0,33.714261426951296,-0.619745574242057,23.25532150268555,0.20549519219425924,0.005439641934475014,12296457;12296452;12296491;12296544;12296657,0.0037566509800519947;0.003605519931240611;0.005248232787183005;0.005069966502215526;0.0033508842220235503,0.14191627398486864;0.13620694526505234;0.19826426413239098;0.19152983842341567;0.12658748600001316
328,33.700341666666645,-0.6034288888888889,328.0,5.0,12298389.0,33.70057012252131,-0.6034203331217781,20.44390106201172,0.755795558748787,0.02171638834332823,12298284,0.007016763223848905,0.2442044412512129
330,33.48613333333333,-0.7907472222222223,330.0,5.0,12281452.0,33.485513193560074,-0.7917771342744371,22.10513687133789,0.4342601386056077,0.00719765267140677,12281431;12281654,0.003727190846402573;0.0056496749137421925,0.22487475951683933;0.34086510187755287
331,33.669045833333314,-0.5957061111111112,331.0,5.0,,,,,,,,,
334,33.55154166666665,-0.6196947222222222,334.0,5.0,12296551.0,33.55092485115605,-0.6199834887808752,24.22131729125977,0.5812132732277429,0.004608174823922222,12296532,0.0033203688556309335,0.41878672677225715
336,33.711654166666676,-0.5849155555555556,336.0,5.0,12300535.0,33.711852998097164,-0.5840986049670656,20.80388641357422,0.43917928151653496,0.015813419201385633,12300228;12300271,0.013363255702930923;0.006830076476987534,0.3711319458236261;0.18968877265983897
339,33.79197499999998,-0.6112122222222222,339.0,5.0,12297633.0,33.792781632234174,-0.6112206281076528,19.99464988708496,0.612104292888337,0.02224292437551636,12297381;12297412;12297551,0.003675198246241723;0.006188062953084523;0.004232269544559761,0.10113798823218013;0.17028965410751598;0.11646806477196674
343,-36.6353125,-0.8160158333333334,343.0,5.0,,,,,,,,,
344,-36.635700000000035,-0.8099649999999999,344.0,5.0,,,,,,,,,
345,-36.63692916666668,-0.824945,345.0,5.0,,,,,,,,,
346,-36.63964583333336,-0.8428125000000001,346.0,5.0,,,,,,,,,
347,-36.64158333333336,-0.7816727777777779,347.0,5.0,,,,,,,,,
348,-36.640870833333345,-0.7574786111111111,348.0,5.0,,,,,,,,,
349,-36.56800833333335,-0.7831255555555556,349.0,5.0,,,,,,,,,
350,-36.57290416666672,-0.8659427777777777,350.0,5.0,,,,,,,,,
351,-36.564791666666736,-0.7724044444444444,351.0,5.0,,,,,,,,,
352,-36.68002916666666,-0.8851952777777777,352.0,5.0,,,,,,,,,
353,-36.646620833333365,-0.9085863888888888,353.0,5.0,,,,,,,,,
354,-36.72836666666666,-0.8257569444444445,354.0,5.0,,,,,,,,,
355,-36.52694583333334,-0.8181502777777777,355.0,5.0,,,,,,,,,
356,-36.73503750000003,-0.8330141666666666,356.0,5.0,,,,,,,,,
357,-36.67472500000002,-0.9113522222222222,357.0,5.0,,,,,,,,,
358,-36.740712500000036,-0.7770280555555557,358.0,5.0,,,,,,,,,
359,-36.74690000000004,-0.8516105555555555,359.0,5.0,,,,,,,,,
360,-36.69289583333335,-0.9233786111111112,360.0,5.0,,,,,,,,,
361,-36.510245833333386,-0.8733613888888889,361.0,5.0,,,,,,,,,
362,-36.671466666666724,-0.9438088888888888,362.0,5.0,,,,,,,,,
363,-36.769375000000025,-0.8161191666666667,363.0,5.0,,,,,,,,,
364,-36.54827500000005,-0.6974808333333333,364.0,5.0,5024210.0,-36.54761362764043,-0.697492053419802,19.668407440185547,0.737280597137349,0.027003840159342284,5023814;5023940,0.003189776122114533;0.006432656353670874,0.08708983722944465;0.1756295656332065
365,-36.768291666666705,-0.8745244444444444,365.0,5.0,,,,,,,,,
366,-36.483412500000036,-0.7849283333333333,366.0,5.0,,,,,,,,,
367,-36.659129166666666,-0.6656811111111112,367.0,5.0,5028174.0,-36.659003048176935,-0.666187616441972,19.82722282409668,0.5126875437313422,0.01992464729977724,5028055;5028138,0.01396343952627213;0.004975052221108997,0.35929777852808625;0.12801467774057143
368,-36.533562500000016,-0.9375963888888889,368.0,5.0,,,,,,,,,
369,-36.61067083333336,-0.9724627777777778,369.0,5.0,,,,,,,,,
370,-36.57481666666672,-0.9685238888888889,370.0,5.0,,,,,,,,,
371,-36.63393333333335,-0.6497788888888889,371.0,5.0,,,,,,,,,
372,-36.47325416666672,-0.8792769444444445,372.0,5.0,,,,,,,,,
373,-36.763787500000035,-0.9211283333333332,373.0,5.0,,,,,,,,,
374,-36.79827500000005,-0.8569894444444445,374.0,5.0,,,,,,,,,
375,-36.50877916666667,-0.9428755555555556,375.0,5.0,,,,,,,,,
376,-36.57779166666671,-0.6493122222222222,376.0,5.0,5030287.0,-36.577684303872324,-0.6477943326112751,22.393795013427734,0.5548774170457603,0.006240550283134269,5030253,0.005006168526147556,0.4451225829542396
377,-36.459233333333366,-0.7715330555555556,377.0,5.0,,,,,,,,,
378,-36.57272083333339,-0.6533641666666666,378.0,5.0,5030417.0,-36.572662008358456,-0.652734749151189,18.117372512817386,0.6308840469270671,0.03076534797211017,5029619;5029731,0.00630624309285847;0.011693864523840653,0.1293178340428676;0.2397981190300653
379,-36.79425416666669,-0.8827608333333333,379.0,5.0,,,,,,,,,
380,-36.58264583333335,-0.6438058333333333,380.0,5.0,5031170.0,-36.58292053665985,-0.643358547240943,20.422443389892575,1.0,0.02206871099819451,,,
381,-36.58937083333336,-0.6399566666666666,381.0,5.0,5031263.0,-36.58869453265487,-0.6400830763717346,23.47536659240723,0.4250042731253964,0.004506046806862556,5031473;5031506,0.003264759538073122;0.0028315501295674813,0.3079277277579099;0.26706799911669366
382,-36.57570833333335,-0.6414405555555556,382.0,5.0,5031575.0,-36.574427529553816,-0.6407763967959443,19.44075965881348,0.658815779077763,0.024141088508844943,5031026;5031049,0.006491648439380993;0.00601041774767193,0.17715855780582457;0.16402566311641245
383,-36.70694166666669,-0.6474780555555555,383.0,5.0,5030175.0,-36.70695640517732,-0.6489688969817163,23.093942642211914,0.5292508020626739,0.00536630005650995,5030268,0.004773127291725739,0.470749197937326
384,-36.586100000000044,-0.6339905555555555,384.0,5.0,5032071.0,-36.58579895462413,-0.6331646214386256,23.05744361877441,0.5453091390115542,0.006300689254319334,5031996;5032144,0.0017376598256110916;0.003515994692374908,0.15039017878073677;0.3043006822077091
385,-36.47541666666672,-0.9448438888888888,385.0,5.0,,,,,,,,,
386,-27.20893333333339,-0.3915986111111112,386.0,5.0,16884739.0,-27.20881503787189,-0.3909230521184597,18.379886627197266,0.407433093994717,0.03677904179769151,16883838;16883734;16883942;16884041,0.009983454665021051;0.006298561960048624;0.028015115255818686;0.00919396475589988,0.11059531798843183;0.06977459068172663;0.31034753841828583;0.10184945891683861
387,-27.291779166666693,-0.38009027777777776,387.0,5.0,16886336.0,-27.29253666851946,-0.3801170300647682,17.80118179321289,1.0,0.029420415645462918,,,
388,-27.29068333333339,-0.29483444444444445,388.0,5.0,,,,,,,,,
389,-27.16980416666672,-0.5242577777777778,389.0,5.0,16866939.0,-27.169166151628414,-0.5248635651714313,21.953834533691406,0.7271831583441194,0.010261759706667626,16866831,0.0038498978433158556,0.2728168416558806
390,-27.31925000000007,-0.4609222222222222,390.0,5.0,16874734.0,-27.318685530923858,-0.4613574897026791,19.564701080322266,0.59241031200874,0.030753763107508984,16874430;16874226,0.0144863079317806;0.006672872547444048,0.2790500197234545;0.12853966826780563
391,-27.025091666666693,-0.3230561111111111,391.0,5.0,,,,,,,,,
392,-27.00950416666666,-0.3724936111111111,392.0,5.0,,,,,,,,,
393,-27.30020833333333,-0.5217155555555556,393.0,5.0,,,,,,,,,
394,-32.614191666666734,0.3764708333333333,394.0,5.0,,,,,,,,,
395,-32.71888750000005,0.5526258333333334,395.0,5.0,,,,,,,,,
396,-32.64679166666673,0.2947325,396.0,5.0,3627288.0,-32.646044913942596,0.29491576036402123,19.28898811340332,0.8822143492561744,0.0226006469787089,3626891,0.0030174434522212816,0.11778565074382553
397,-4.956120833333387,0.1726436111111111,397.0,5.0,,,,,,,,,
398,-14.572658333333381,-1.1007097222222224,398.0,5.0,,,,,,,,,
399,-14.622408333333395,-1.1658075,399.0,5.0,,,,,,,,,
400,-14.630004166666708,-1.1754655555555555,400.0,5.0,,,,,,,,,
401,-14.659545833333368,-1.0547616666666668,401.0,5.0,,,,,,,,,
402,-14.448329166666667,-1.2042775,402.0,5.0,,,,,,,,,
403,-14.46537916666665,-0.9703244444444444,403.0,5.0,863418.0,-14.465779810295146,-0.9702108148006746,22.123802185058594,0.5702912850117006,0.008271206030233902,863326;863545,0.004185234304971942;0.0020470357788718997,0.2885676697126119;0.14114104527568752
404,-14.637708333333421,-0.9142911111111112,404.0,5.0,1061077.0,-14.63661456887445,-0.9129931879576734,22.20572853088379,0.3252830911435632,0.00568208171707287,1061026;1060811;1060899,0.002081714034852744;0.005549658763217785;0.004154658251176486,0.11917223472855516;0.31770225195237084;0.23784242217551094
410,17.608458333333346,0.11986055555555555,410.0,5.0,9408826.0,17.60934768378997,0.11976668136268445,23.186885833740234,0.5776979156720494,0.006655666782285958,9408794,0.004865348962670064,0.42230208432795047
411,40.66974999999999,-0.012983055555555557,411.0,5.0,,,,,,,,,
412,40.769725,0.0010038888888888886,412.0,5.0,14815560.0,40.769537707267546,0.0015413030420582887,17.982011795043945,1.0,0.032457160774265165,,,
413,40.69834583333335,0.08363722222222222,413.0,5.0,,,,,,,,,
414,40.78397083333334,-0.02405583333333333,414.0,5.0,14814052.0,40.784097441515044,-0.02418965471093656,18.950002670288086,0.5324298398852298,0.03371851407944853,14813682;14813778,0.004604525336928504;0.02500645783102906,0.0727074355089263;0.3948627246058439
415,40.75050416666667,-0.06608722222222223,415.0,5.0,14127888.0,40.75114176658017,-0.06605400332088024,20.26761245727539,0.6681467530808115,0.026682274096237007,14127781;14127909,0.009844065730285494;0.003408410994619061,0.24650374743477854;0.08534949948440994
416,40.61671250000001,0.0686086111111111,416.0,5.0,,,,,,,,,
417,40.71686249999999,-0.10365055555555557,417.0,5.0,,,,,,,,,
418,40.685016666666655,-0.10953583333333332,418.0,5.0,,,,,,,,,
419,40.71242916666665,0.1698761111111111,419.0,5.0,,,,,,,,,
420,40.55844999999999,-0.02726722222222222,420.0,5.0,,,,,,,,,
421,40.54925416666666,0.03083305555555556,421.0,5.0,,,,,,,,,
422,40.58509166666667,-0.08398805555555555,422.0,5.0,,,,,,,,,
423,40.69961666666666,-0.14553472222222222,423.0,5.0,13743600.0,40.69814377113625,-0.1460643196320243,19.434139251708984,0.6174157052855332,0.023069207217063133,13743236,0.014294933376662822,0.38258429471446675
424,40.87827083333332,-0.017706944444444445,424.0,5.0,14814342.0,40.87887387152842,-0.01657941970419753,22.009172439575195,1.0,0.008691930501089329,,,
425,40.546954166666666,-0.027014444444444445,425.0,5.0,,,,,,,,,
426,40.85634166666665,-0.07052083333333334,426.0,5.0,14127608.0,40.85642610226771,-0.07018871506005801,19.407974243164066,0.41715966066144355,0.030808845191437007,14127284;14127330;14127472;14127513,0.005638845340318597;0.006588755103593927;0.005586202032903565;0.02523119798543944,0.07635141122859954;0.0892134328994756;0.07563860735293026;0.34163688785755103
427,40.53649583333333,0.03435,427.0,5.0,,,,,,,,,
428,40.81887916666665,-0.12433972222222225,428.0,5.0,14123350.0,40.81833620619829,-0.12365244758377862,20.02725982666016,0.8457601365578563,0.022274754985299315,14122977,0.004062209861441905,0.1542398634421437
429,40.53045416666666,0.011160277777777778,429.0,5.0,,,,,,,,,
430,40.84000416666665,-0.12836916666666667,430.0,5.0,14122743.0,40.83994338458295,-0.12785482380562307,20.279783248901367,0.8533130110640629,0.02645599725564907,14122514,0.004547862890183012,0.1466869889359371
431,40.50378749999999,0.005711666666666667,431.0,5.0,,,,,,,,,
432,40.712545833333344,-0.18712694444444444,432.0,5.0,13738319.0,40.71264790855307,-0.1872631132528104,23.08549690246582,0.32181013043704226,0.007093468286861401,13738189;13738292;13738591,0.0038037526136540456;0.004776228476528277;0.006368952697831735,0.17256524950108176;0.2166836654328321;0.288940954629044
433,40.48970833333335,0.16141805555555555,433.0,5.0,,,,,,,,,
443,17.60409999999999,-0.12392777777777778,443.0,5.0,9020701.0,17.602894631808727,-0.1253184717280927,23.8875732421875,0.5372971788613133,0.0035386763912963314,9020953,0.0030473927907451607,0.4627028211386866
444,17.57286666666667,-0.4328563888888889,444.0,5.0,,,,,,,,,
449,58.36115000000001,-0.023586944444444445,449.0,5.0,,,,,,,,,
467,58.23773333333333,0.09108027777777776,467.0,5.0,,,,,,,,,
473,58.24227500000001,-0.11871166666666667,473.0,5.0,,,,,,,,,
481,58.364383333333336,-0.19007305555555554,481.0,5.0,,,,,,,,,
482,58.39002499999998,-0.1881675,482.0,5.0,,,,,,,,,
483,58.36282916666667,-0.20776166666666668,483.0,5.0,,,,,,,,,
485,58.32794583333333,-0.21822611111111112,485.0,5.0,,,,,,,,,
487,58.48435833333332,-0.1782925,487.0,5.0,,,,,,,,,
488,58.57431666666668,-0.014041111111111112,488.0,5.0,,,,,,,,,
489,58.57255416666666,-0.05020444444444445,489.0,5.0,,,,,,,,,
491,58.55634583333333,-0.1402725,491.0,5.0,,,,,,,,,
492,58.585649999999994,-0.07720666666666667,492.0,5.0,,,,,,,,,
